panel_id,endpoint_id,protocol_id,analysis_id,representation,perturbation_scope,metric_output_id,ag_state,oc_state,ag,oc,ag_sst,ag_sse_pooled,ag_sse_separate,ag_r2_pooled,ag_r2_separate,delta_ag,delta_oc,cluster_count,condition_count,historical_ag_lower,historical_ag_upper,historical_oc_lower,historical_oc_upper,historical_raw_p_ag,historical_raw_p_oc,bootstrap_ag_lower,bootstrap_ag_upper,bootstrap_oc_lower,bootstrap_oc_upper,bootstrap_delta_ag_lower,bootstrap_delta_ag_upper,bootstrap_delta_oc_lower,bootstrap_delta_oc_upper,raw_p_ag,raw_p_oc,p_for_adjustment_ag,p_for_adjustment_oc,adjusted_p_ag,adjusted_p_oc,family_id_ag,family_id_oc,family_size_ag,family_size_oc,holm_rank_ag,holm_rank_oc,failed_sst_draw_count
d2_10_b,d2_10,b,common_grid_all5,common_grid,all5,f1,complete,complete,0.686563037386898,0.417421875,60.87818191666667,57.4570343900118,15.660324902713006,0.05619661131368736,0.7427596487005854,-0.31163374577394,-0.25786458333333356,30,40,,,,,,,0.6147839561134855,0.7714715851386337,0.39932161458333326,0.43617643229166664,-0.35426507570650395,-0.2840739326741867,-0.28729687500000006,-0.22364192708333339,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,70,71,0
d2_10_b,d2_10,b,common_grid_all5,common_grid,all5,artifact_peak_ratio,complete,complete,0.6886402845626545,0.41304687500000004,60.87818191666667,57.73013676812711,15.806968249376729,0.05171056443257083,0.7403508489952253,-0.3137109929496965,-0.2622395833333335,30,40,,,,,,,0.6172791691593059,0.7738030936240914,0.3960833333333334,0.4314856770833334,-0.36037455409658725,-0.2872181919783565,-0.2920833333333333,-0.22811848958333328,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,68,69,0
d2_10_b,d2_10,b,common_grid_all5,common_grid,all5,missing_peak_ratio,complete,complete,0.6655373836827221,0.42054687500000004,60.87818191666667,55.76088366680932,15.244177750630179,0.08405800056352175,0.749595384246244,-0.2906080920697641,-0.2547395833333335,30,40,,,,,,,0.5899497794956469,0.7515875381041501,0.40218684895833334,0.4386744791666667,-0.3308816541214998,-0.2611925193911519,-0.28338541666666667,-0.22156119791666667,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,73,74,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,mse,complete,complete,0.4019139847799903,0.659375,42.711420527777776,31.888430870092694,14.722113650159653,0.2533980261941007,0.655312010974091,0.0,0.0,30,24,,,,,,,0.32070196982927013,0.49019997710574836,0.6457465277777779,0.673611111111111,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,rmse,complete,complete,0.40301671524827076,0.6628472222222223,42.711420527777776,31.862843890365642,14.64942748567308,0.25399709265948345,0.6570138079077541,-0.0011027304682804662,0.00347222222222221,30,24,,,,,,,0.3217726386907761,0.49021053067181,0.6489561631944444,0.6772569444444444,-0.004015806592230438,0.0015815830981037882,0.0,0.0076388888888889025,0.4989150108498915,0.24790752092479076,0.4989150108498915,0.24790752092479076,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,636,589,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,mae,complete,complete,0.4131528211522354,0.640625,42.711420527777776,32.27889871197934,14.632554825508448,0.24425602536477453,0.6574088465170099,-0.011238836372245098,-0.018750000000000044,30,24,,,,,,,0.33972269860522236,0.5069495350585416,0.624826388888889,0.6566840277777778,-0.03566771607217215,-0.006145230375067497,-0.028129340277777786,-0.00954861111111112,0.0967790322096779,0.0009299907000929991,0.0967790322096779,0.0009299907000929991,1.0,0.2864371356286437,other_metrics_secondary_726,other_metrics_secondary_726,726,726,535,419,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,sam,complete,complete,0.3391089834948007,0.6625,42.711420527777776,30.97501451655528,16.491188117761595,0.2747837900542225,0.6138927735490232,0.06280500128518962,0.0031249999999999334,30,24,,,,,,,0.27229272341373,0.43171425174697176,0.6485221354166666,0.6768250868055558,0.03570200601342579,0.07235415483181216,3.7007434154171884e-18,0.006250000000000004,6.999930000699993e-05,0.0914490855091449,6.999930000699993e-05,0.0914490855091449,0.025759742402575975,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,359,533,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,pearson_r,complete,complete,0.39724789535474614,0.6402777777777777,42.711420527777776,32.43761670224252,15.470594789971301,0.240539970307323,0.6377878656620691,0.004666089425244158,-0.01909722222222232,30,24,,,,,,,0.32332297613269234,0.4891355016162157,0.6223046875,0.6589431423611112,-0.011038434838575766,0.012738307590510183,-0.03229166666666665,-0.0071180555555555546,0.5206847931520685,0.006729932700672994,0.5206847931520685,0.006729932700672994,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,644,453,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,nmse,complete,complete,0.319053430865655,0.6607638888888889,42.711420527777776,29.95720295874535,16.329977702212084,0.2986137527488134,0.6176671836144685,0.08286055391433528,0.001388888888888884,30,24,,,,,,,0.25963004311652216,0.40031138236517566,0.646872829861111,0.6749131944444445,0.04928299702322218,0.10136422498040858,0.0,0.004166666666666663,0.00018999810001899982,1.0,0.00018999810001899982,1.0,0.06440935590644094,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,388,720,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,wasserstein_1_cm1,complete,complete,0.4861348034381938,0.5317708333333334,42.711420527777776,37.56380541994464,16.800297397107357,0.12052081256546676,0.6066556160036605,-0.08422081865820352,-0.12760416666666663,30,24,,,,,,,0.3955072487510636,0.6094044026407739,0.5083268229166668,0.556603732638889,-0.13355143630691488,-0.057426546971235455,-0.15538628472222227,-0.09773871527777779,0.0005499945000549994,9.99990000099999e-06,0.0005499945000549994,9.99990000099999e-06,0.013749862501374985,0.0006599934000659994,w1_axis_primary_66,w1_axis_primary_66,66,66,43,3,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,is_like_structure_to_noise,complete,complete,0.353319710969022,0.4324652777777777,42.711420527777776,41.56879690833469,26.478010152383895,0.02675218022074377,0.3800718911897657,0.048594273810968314,-0.22690972222222233,30,24,,,,,,,0.27808992515261866,0.44076073642314767,0.4081575520833334,0.45477864583333333,0.02072582850042702,0.07323792699525626,-0.25296006944444444,-0.20104166666666667,0.007659923400765992,9.99990000099999e-06,0.007659923400765992,9.99990000099999e-06,1.0,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,462,80,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,precision,complete,complete,0.350195450910568,0.5973958333333333,42.711420527777776,30.238347410203676,15.28100223944765,0.2920313340892542,0.6422267849998221,0.05171853386942232,-0.061979166666666696,30,24,,,,,,,0.3087340261800687,0.4094191085701102,0.5681380208333334,0.6243945312500001,-0.02243677833499111,0.10516294942007688,-0.08940972222222224,-0.03472222222222223,0.14846851531484684,9.99990000099999e-05,0.14846851531484684,9.99990000099999e-05,1.0,0.03599964000359996,other_metrics_secondary_726,other_metrics_secondary_726,726,726,555,368,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,recall,complete,complete,0.36573169239334224,0.5899305555555556,42.711420527777776,30.339045955375703,14.718125841227797,0.28967368491889856,0.6554053773122408,0.03618229238664805,-0.06944444444444442,30,24,,,,,,,0.32275149188708185,0.42328430586280774,0.5624978298611111,0.6149327256944446,-0.03542304640175123,0.08938353177638854,-0.09444444444444446,-0.04565538194444447,0.2971070289297107,2.999970000299997e-05,0.2971070289297107,2.999970000299997e-05,1.0,0.011639883601163989,other_metrics_secondary_726,other_metrics_secondary_726,726,726,603,344,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,f1,complete,complete,0.3514216107038647,0.5958333333333332,42.711420527777776,30.144412206047733,15.134696008725957,0.2942306335505037,0.6456522442543684,0.05049237407612561,-0.06354166666666683,30,24,,,,,,,0.30928256898699663,0.4124838550723332,0.5665798611111111,0.6225716145833334,-0.022395688209691775,0.10050211355261708,-0.08993489583333333,-0.03767361111111113,0.14199858001419985,4.999950000499995e-05,0.14199858001419985,4.999950000499995e-05,1.0,0.01864981350186498,other_metrics_secondary_726,other_metrics_secondary_726,726,726,553,354,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,artifact_peak_ratio,complete,complete,0.350195450910568,0.5973958333333333,42.711420527777776,30.238347410203676,15.28100223944765,0.2920313340892542,0.6422267849998221,0.05171853386942232,-0.061979166666666696,30,24,,,,,,,0.3087340261800687,0.4094191085701102,0.5681380208333334,0.6243945312500001,-0.02243677833499111,0.10516294942007688,-0.08940972222222224,-0.03472222222222223,0.14846851531484684,9.99990000099999e-05,0.14846851531484684,9.99990000099999e-05,1.0,0.03599964000359996,other_metrics_secondary_726,other_metrics_secondary_726,726,726,554,367,0
d2_10_b,d2_10,b,common_grid_no_axis,common_grid,no_axis,missing_peak_ratio,complete,complete,0.36573169239334224,0.5899305555555556,42.711420527777776,30.339045955375703,14.718125841227797,0.28967368491889856,0.6554053773122408,0.03618229238664805,-0.06944444444444442,30,24,,,,,,,0.32275149188708185,0.42328430586280774,0.5624978298611111,0.6149327256944446,-0.03542304640175123,0.08938353177638854,-0.09444444444444446,-0.04565538194444447,0.2971070289297107,2.999970000299997e-05,0.2971070289297107,2.999970000299997e-05,1.0,0.011639883601163989,other_metrics_secondary_726,other_metrics_secondary_726,726,726,602,343,0
d2_20_a,d2_20,a,native_all5,native,all5,mse,complete,complete,0.1696397967556941,0.7665885416666668,72.33741854666667,32.81855158867931,20.547246608591202,0.54631292838426,0.7159527251399542,0.0,0.0,30,40,0.13521015467969716,0.20665275825281718,0.719244140625,0.8054479166666666,,,0.13607011623037868,0.20731627198071761,0.719322265625,0.8053906249999999,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,rmse,complete,complete,0.16966693482986128,0.7674739583333334,72.33741854666667,32.818551588679306,20.545283510361614,0.5463129283842603,0.7159798632141214,-2.713807416718228e-05,0.0008854166666666385,30,40,0.13508159368713094,0.20667753941593228,0.7195299479166666,0.8064889322916666,0.8641613583864162,0.4987650123498765,0.1360122739238202,0.20717186446472563,0.7206673177083334,0.8065638020833333,-0.0005730616954815838,0.0012660414959004102,-0.00031250000000000445,0.0028645833333333258,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,mae,complete,complete,0.16246327819454195,0.7784635416666668,72.33741854666667,32.24090198854732,20.488727835325196,0.5542984165553556,0.7167616947498976,0.007176518561152145,0.011874999999999969,30,40,0.12947499953142358,0.19699261690752773,0.7303105468750001,0.8169309895833333,0.015259847401525984,6.999930000699993e-05,0.13072878540024171,0.1983781178713756,0.73033203125,0.8167447916666666,0.0011542281961965627,0.013886365765342162,0.007264973958333339,0.016380208333333323,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,sam,complete,complete,0.17548000366470684,0.7648177083333334,72.33741854666667,34.859614816218304,22.165844344553804,0.5180970579738133,0.6935770616385202,-0.005840206909012741,-0.001770833333333388,30,40,0.1465356928632992,0.2140108584222318,0.7162486979166667,0.8045325520833334,0.2881171188288117,0.3012469875301247,0.14588299097050364,0.2140451119272206,0.7166367187499999,0.804505859375,-0.019301492864873857,0.0009274123414220615,-0.005078125000000007,0.0013287760416666576,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,pearson_r,complete,complete,0.16770650416439525,0.7667447916666664,72.33741854666667,33.84368011709195,21.712224532353794,0.5321414449527453,0.6998479491171405,0.0019332925912988463,0.00015624999999963585,30,40,0.1359773113547564,0.20324893159032006,0.7192929687499999,0.8051041666666665,0.4988950110498895,0.9543404565954341,0.1364826024141531,0.20373648397087984,0.7200247395833334,0.804666015625,-0.004734198832252408,0.007801165934554574,-0.004348958333333331,0.00463541666666667,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,nmse,complete,complete,0.14423992732624527,0.7643749999999999,72.33741854666667,34.27328950223056,23.839345508091174,0.5262024801158751,0.6704424074421205,0.02539986942944883,-0.002213541666666874,30,40,0.1116814535908743,0.18193674199270374,0.7164804687499999,0.8039583333333333,7.999920000799993e-05,0.021819781802181977,0.11261475172197488,0.18273230260027104,0.7162740885416669,0.8038079427083333,0.016420213332350237,0.033227811295380646,-0.004791666666666658,-0.00028645833333333897,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,wasserstein_1_cm1,complete,complete,0.043428461861171115,0.8297916666666665,72.33741854666667,25.846515401198815,22.70501257870933,0.6426950820131274,0.6861235438742985,0.126211334894523,0.0632031249999997,30,40,0.0328591596804214,0.06212198732639601,0.7788919270833333,0.8655358072916667,4.999950000499995e-05,7.999920000799993e-05,0.03397426494769832,0.0628606718241116,0.7798098958333334,0.8655520833333333,0.0904820367821554,0.15705169718623793,0.03802083333333335,0.086224609375,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,is_like_structure_to_noise,complete,complete,0.41713186518626805,0.29132812500000005,72.33741854666667,72.33741854666667,42.163176225535864,0.0,0.417131865186268,-0.24749206843057395,-0.47526041666666674,30,40,0.3341399614086713,0.5036932013669749,0.2654680989583333,0.33010872395833335,6.999930000699993e-05,9.99990000099999e-06,0.33772395145019457,0.5055224982254257,0.26596289062499995,0.3296360677083334,-0.32429971372670596,-0.18125819882169972,-0.526458984375,-0.39678515625,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,precision,complete,complete,0.4467827853802707,0.6055729166666667,72.33741854666667,56.237660056901404,23.918546711403216,0.22256473638714258,0.6693475217674132,-0.27714298862457665,-0.1610156250000001,30,40,0.3930805923170246,0.5202402216493386,0.5908333333333332,0.6198177083333333,9.99990000099999e-06,9.99990000099999e-06,0.39945932685387897,0.5219560625699912,0.5914309895833333,0.619662109375,-0.33344793608606976,-0.25152949374650135,-0.196888671875,-0.11947265625000004,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,recall,complete,complete,0.44654407909535354,0.6123958333333334,72.33741854666667,54.59269958037083,22.29085363131441,0.24530484115697715,0.6918489202523308,-0.27690428233965947,-0.15419270833333343,30,40,0.3970790624203553,0.5139154019535268,0.5974739583333333,0.6267467447916666,9.99990000099999e-06,9.99990000099999e-06,0.40392619500730886,0.5171708920862804,0.5985097656249999,0.626849609375,-0.32091176752675454,-0.2558485272555401,-0.18928515625,-0.11351432291666667,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,f1,complete,complete,0.4546355938587237,0.6101041666666666,72.33741854666667,54.98558025451,22.098415015339143,0.2398736178422315,0.6945092117009553,-0.2849957971030296,-0.15648437500000023,30,40,0.404507626064179,0.521114628292912,0.5954934895833333,0.6245592447916667,9.99990000099999e-06,9.99990000099999e-06,0.4107567317977606,0.5253019781159772,0.5961959635416667,0.6242714843750001,-0.3275836928682488,-0.26607700584408617,-0.19159114583333337,-0.115310546875,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,artifact_peak_ratio,complete,complete,0.4467827853802707,0.6055729166666667,72.33741854666667,56.237660056901404,23.918546711403216,0.22256473638714258,0.6693475217674132,-0.27714298862457665,-0.1610156250000001,30,40,0.3930805923170246,0.5202402216493386,0.5908333333333332,0.6198177083333333,9.99990000099999e-06,9.99990000099999e-06,0.39945932685387897,0.5219560625699912,0.5914309895833333,0.619662109375,-0.33344793608606976,-0.25152949374650135,-0.196888671875,-0.11947265625000004,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_all5,native,all5,missing_peak_ratio,complete,complete,0.44654407909535354,0.6123958333333334,72.33741854666667,54.59269958037083,22.29085363131441,0.24530484115697715,0.6918489202523308,-0.27690428233965947,-0.15419270833333343,30,40,0.3970790624203553,0.5139154019535268,0.5974739583333333,0.6267467447916666,9.99990000099999e-06,9.99990000099999e-06,0.40392619500730886,0.5171708920862804,0.5985097656249999,0.626849609375,-0.32091176752675454,-0.2558485272555401,-0.18928515625,-0.11351432291666667,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,mse,complete,complete,0.24735400613345973,0.6990451388888889,49.07202291111112,28.79710139806079,16.658939941924533,0.4131666132813854,0.6605206194148451,0.0,0.0,30,24,,,,,,,0.19080501219320886,0.3131962138884629,0.6711805555555556,0.7251736111111111,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,rmse,complete,complete,0.24739401056191257,0.7019965277777778,49.07202291111112,28.79710139806079,16.65697684369495,0.4131666132813854,0.660560623843298,-4.0004428452838914e-05,0.002951388888888906,30,24,,,,,,,0.1912345228989705,0.3131967207201328,0.6723958333333333,0.7284722222222222,-0.0008341824226146217,0.0019203828853181946,-0.0010416666666666797,0.009548611111111105,0.8631713682863171,0.5004549954500455,0.8631713682863171,0.5004549954500455,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,703,638,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,mae,complete,complete,0.2367685232805523,0.7386284722222222,49.07202291111112,28.21913156771174,16.60042116865853,0.424944603999151,0.6617131272797032,0.010585482852907419,0.039583333333333304,30,24,,,,,,,0.18332562489030274,0.2980901338198859,0.7107552083333333,0.7594661458333334,0.001630768934307697,0.021135812948157872,0.02421657986111111,0.054600694444444445,0.015179848201517986,5.999940000599994e-05,0.015179848201517986,5.999940000599994e-05,1.0,0.022199778002219978,other_metrics_secondary_726,other_metrics_secondary_726,726,726,477,358,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,sam,complete,complete,0.25600627683832106,0.6931423611111112,49.07202291111112,30.84028356028548,18.277537677887135,0.37153021761198923,0.6275364944503103,-0.008652270704861326,-0.005902777777777701,30,24,,,,,,,0.20540840818625386,0.32538336080804536,0.6655381944444444,0.7197916666666667,-0.027510021086496056,0.0012730768646766562,-0.01692708333333334,0.0044292534722222094,0.2877571224287757,0.3025569744302557,0.2877571224287757,0.3025569744302557,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,599,604,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,pearson_r,complete,complete,0.24449335604530228,0.6995659722222222,49.07202291111112,29.82170143515665,17.82391786568713,0.3922870983090392,0.6367804543543414,0.002860650088157446,0.0005208333333333037,30,24,,,,,,,0.19153936017128917,0.31076038430166286,0.676213107638889,0.7215342881944445,-0.007040549019921379,0.011549758559165247,-0.01449652777777779,0.015451388888888884,0.4949650503494965,0.953990460095399,0.4949650503494965,0.953990460095399,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,635,712,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,nmse,complete,complete,0.20995632267263567,0.6916666666666667,49.07202291111112,30.254020317948722,19.951038841424506,0.38347721322288375,0.5934335358955194,0.03739768346082406,-0.00737847222222221,30,24,,,,,,,0.15851067863608753,0.2755507723569479,0.6641471354166666,0.7190104166666665,0.024614890952341966,0.05023479676416073,-0.015972222222222228,-0.0009548611111111196,4.999950000499995e-05,0.022599774002259976,4.999950000499995e-05,0.022599774002259976,0.01864981350186498,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,356,492,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,wasserstein_1_cm1,complete,complete,0.06018193242524798,0.8297743055555556,49.07202291111112,22.264298119530693,19.311048952723983,0.5462934519764926,0.6064753844017405,0.18717207370821176,0.13072916666666679,30,24,,,,,,,0.046612811280950954,0.08414635518133246,0.7696158854166668,0.8704058159722221,0.12971477016548075,0.24304744969653835,0.08124782986111112,0.17257161458333334,1.999980000199998e-05,9.99990000099999e-06,1.999980000199998e-05,9.99990000099999e-06,0.0009199908000919991,0.0006599934000659994,w1_axis_primary_66,w1_axis_primary_66,66,66,25,7,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,is_like_structure_to_noise,complete,complete,0.220026661052874,0.1802951388888889,49.07202291111112,49.07202291111111,38.2748695588692,1.1102230246251565e-16,0.22002666105287416,0.027327345080585735,-0.5187499999999999,30,24,,,,,,,0.17134188897509187,0.28455371203743773,0.14895833333333333,0.2326410590277778,0.0009609871457592671,0.04867150784138969,-0.56875,-0.4429622395833334,0.032239677603223965,9.99990000099999e-06,0.032239677603223965,9.99990000099999e-06,1.0,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,501,110,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,precision,complete,complete,0.5264280601015326,0.30824652777777783,49.07202291111112,46.3278102116933,20.494920385339107,0.05592214334405332,0.5823502034455859,-0.27907405396807294,-0.390798611111111,30,24,,,,,,,0.4470572121864837,0.6494630371772132,0.26839626736111105,0.36112847222222205,-0.35002003295270234,-0.2475900927749925,-0.4395855034722222,-0.319767795138889,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,113,114,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,recall,complete,complete,0.5185372861594888,0.32543402777777775,49.07202291111112,44.31290089193412,18.867227305250303,0.09698238908548062,0.6155196752449694,-0.2711832800260291,-0.3736111111111111,30,24,,,,,,,0.44280842166781376,0.6316315985284227,0.2863715277777778,0.3761284722222222,-0.3308770091454866,-0.24065492756151202,-0.4210959201388889,-0.30674913194444453,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,115,116,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,f1,complete,complete,0.5324496159334466,0.31779513888888894,49.07202291111112,44.803168441373444,18.674788689275033,0.08699161388700571,0.6194412298204524,-0.28509560979998694,-0.3812499999999999,30,24,,,,,,,0.4582009398947722,0.647245631259837,0.27959418402777775,0.36935763888888895,-0.34216579328730323,-0.257822561612204,-0.42864800347222215,-0.31327473958333335,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,108,109,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,artifact_peak_ratio,complete,complete,0.5264280601015326,0.30824652777777783,49.07202291111112,46.3278102116933,20.494920385339107,0.05592214334405332,0.5823502034455859,-0.27907405396807294,-0.390798611111111,30,24,,,,,,,0.4470572121864837,0.6494630371772132,0.26839626736111105,0.36112847222222205,-0.35002003295270234,-0.2475900927749925,-0.4395855034722222,-0.319767795138889,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,106,107,0
d2_20_a,d2_20,a,native_no_axis,native,no_axis,missing_peak_ratio,complete,complete,0.5185372861594888,0.32543402777777775,49.07202291111112,44.31290089193412,18.867227305250303,0.09698238908548062,0.6155196752449694,-0.2711832800260291,-0.3736111111111111,30,24,,,,,,,0.44280842166781376,0.6316315985284227,0.2863715277777778,0.3761284722222222,-0.3308770091454866,-0.24065492756151202,-0.4210959201388889,-0.30674913194444453,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,9.99990000099999e-06,0.007259927400725993,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,111,112,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,mse,complete,complete,0.2193690985349494,0.7467708333333334,72.33741854666667,36.14185371886207,20.273259421934476,0.5003712539790722,0.7197403525140216,0.0,0.0,30,40,,,,,,,0.17990638653445715,0.2657393946366732,0.7149199218749999,0.7750553385416666,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,rmse,complete,complete,0.2187160352882049,0.7481770833333334,72.33741854666667,36.09312454136257,20.271771153852175,0.5010448911986264,0.7197609264868312,0.0006530632467444952,0.0014062500000000533,30,40,,,,,,,0.17990651338276503,0.26537131858564345,0.7161438802083335,0.7758098958333333,-0.00048574302737584217,0.0025252747494636076,0.00026041666666667035,0.002864583333333337,0.4253257467425326,0.015629843701562986,0.4253257467425326,0.015629843701562986,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,622,478,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,mae,complete,complete,0.20212231983264223,0.7698958333333333,72.33741854666667,34.83595660302589,20.214949755668826,0.5184241115743943,0.7205464314070364,0.017246778702307175,0.02312499999999995,30,40,,,,,,,0.1666468327265431,0.24575634760162615,0.7359889322916666,0.7986718750000001,0.009463359581598836,0.024870051013902987,0.017708333333333343,0.02817838541666668,0.007039929600703993,9.99990000099999e-06,0.007039929600703993,9.99990000099999e-06,1.0,0.007259927400725993,other_metrics_secondary_726,other_metrics_secondary_726,726,726,455,87,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,sam,complete,complete,0.22592479699252785,0.7459375,72.33741854666667,38.096814309161864,21.75399770904268,0.4733456753839693,0.6992704723764972,-0.006555698457578446,-0.0008333333333333526,30,40,,,,,,,0.19542910987908188,0.2687515881477549,0.7139322916666665,0.7741145833333332,-0.02538754064721691,0.004930743284386021,-0.0028645833333333297,0.0012500000000000048,0.48689513104868953,0.4866951330486695,0.48689513104868953,0.4866951330486695,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,633,632,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,pearson_r,complete,complete,0.31137147864785863,0.7264062499999998,72.33741854666667,43.87683437399955,21.353025399554916,0.3934420766522998,0.7048135553001584,-0.09200238011290923,-0.020364583333333575,30,40,,,,,,,0.24864954970253583,0.3801454913201555,0.6950247395833333,0.7558339843750002,-0.12540856707649725,-0.0599636694825128,-0.03239713541666667,-0.009738281249999998,0.00026999730002699973,0.0011599884001159987,0.00026999730002699973,0.0011599884001159987,0.08909910900890991,0.3526364736352636,other_metrics_secondary_726,other_metrics_secondary_726,726,726,397,423,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,nmse,complete,complete,0.2064739946713824,0.7461458333333334,72.33741854666667,37.745528381269125,22.809732609723113,0.4782018885990721,0.6846758832704545,0.012895103863567015,-0.0006249999999999867,30,40,,,,,,,0.17600732584407827,0.25006539528878585,0.7142421875000001,0.7739602864583333,-0.005136986450157301,0.020595206484225335,-0.002239583333333321,0.0007291666666666697,0.06574934250657494,0.5292547074529255,0.06574934250657494,0.5292547074529255,1.0,1.0,other_metrics_secondary_726,other_metrics_secondary_726,726,726,521,650,0
d2_20_a,d2_20,a,common_grid_all5,common_grid,all5,wasserstein_1_cm1,complete,complete,0.045780218385760796,0.8222916666666665,72.33741854666667,26.046393287278125,22.73477046874954,0.6399319493206003,0.6857121677063611,0.1735888801491886,0.07552083333333315,30,40,,,,,,,0.03520538027015594,0.06740228794148598,0.7711829427083334,0.8583079427083333,0.12616231489985497,0.22023894723246074,0.034686197916666675,0.11182291666666669,4.999950000499995e-05,0.0006899931000689993,4.999950000499995e-05,0.0006899931000689993,0.001899981000189998,0.014959850401495986,w1_axis_primary_66,w1_axis_primary_66,66,66,29,46,0
