panel_id,endpoint_id,protocol_id,representation,metric_output_id,left_family,right_family,state,pair_count_per_cluster,pair_count_total,oc,strict_agreement_count,strict_incorrect_count,metric_tie_count,downstream_tie_count,double_tie_count,bootstrap_lower,bootstrap_upper
d2_20_b,d2_20,b,native,recall,p11,p12,complete,64,1920,0.46458333333333335,588,724,442,128,38,0.44479166666666664,0.4851627604166666
d2_20_b,d2_20,b,native,f1,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,native,f1,p08,p10,complete,64,1920,0.90234375,1725,180,0,15,0,0.8763020833333334,0.9250065104166667
d2_20_b,d2_20,b,native,f1,p08,p11,complete,64,1920,0.70078125,1339,568,0,13,0,0.6645768229166666,0.7283854166666667
d2_20_b,d2_20,b,native,f1,p08,p12,complete,64,1920,0.69296875,1322,581,0,17,0,0.6481770833333333,0.7310156249999998
d2_20_b,d2_20,b,native,f1,p09,p10,complete,64,1920,0.18411458333333333,350,1563,0,7,0,0.16093098958333335,0.2096419270833333
d2_20_b,d2_20,b,native,f1,p09,p11,complete,64,1920,0.69140625,1311,576,0,33,0,0.6476497395833334,0.7307291666666667
d2_20_b,d2_20,b,native,f1,p09,p12,complete,64,1920,0.8510416666666667,1615,267,0,38,0,0.7596354166666667,0.9328125
d2_20_b,d2_20,b,native,f1,p10,p11,complete,64,1920,0.7333333333333333,1407,511,0,2,0,0.7174479166666666,0.746875
d2_20_b,d2_20,b,native,f1,p10,p12,complete,64,1920,0.9033854166666667,1733,184,0,3,0,0.88462890625,0.9192708333333334
d2_20_b,d2_20,b,native,f1,p11,p12,complete,64,1920,0.46458333333333335,588,724,442,128,38,0.44479166666666664,0.4851627604166666
d2_20_b,d2_20,b,native,artifact_peak_ratio,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,native,artifact_peak_ratio,p08,p10,complete,64,1920,0.9013020833333333,1723,182,0,15,0,0.8677018229166666,0.9307291666666667
d2_20_b,d2_20,b,native,artifact_peak_ratio,p08,p11,complete,64,1920,0.68359375,1306,601,0,13,0,0.6478971354166667,0.7135481770833333
d2_20_b,d2_20,b,native,artifact_peak_ratio,p08,p12,complete,64,1920,0.69296875,1322,581,0,17,0,0.6481770833333333,0.7310156249999998
d2_20_b,d2_20,b,native,artifact_peak_ratio,p09,p10,complete,64,1920,0.19973958333333333,380,1533,0,7,0,0.17578125,0.22604166666666667
d2_20_b,d2_20,b,native,artifact_peak_ratio,p09,p11,complete,64,1920,0.6830729166666667,1295,592,0,33,0,0.6395833333333333,0.721875
d2_20_b,d2_20,b,native,artifact_peak_ratio,p09,p12,complete,64,1920,0.8510416666666667,1615,267,0,38,0,0.7596354166666667,0.9328125
d2_20_b,d2_20,b,native,artifact_peak_ratio,p10,p11,complete,64,1920,0.7333333333333333,1407,511,0,2,0,0.7174479166666666,0.746875
d2_20_b,d2_20,b,native,artifact_peak_ratio,p10,p12,complete,64,1920,0.9028645833333333,1732,185,0,3,0,0.8841145833333334,0.91875
d2_20_b,d2_20,b,native,artifact_peak_ratio,p11,p12,complete,64,1920,0.46458333333333335,588,724,442,128,38,0.44479166666666664,0.4851627604166666
d2_20_b,d2_20,b,native,missing_peak_ratio,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,native,missing_peak_ratio,p08,p10,complete,64,1920,0.8966145833333333,1714,191,0,15,0,0.8749934895833333,0.91796875
d2_20_b,d2_20,b,native,missing_peak_ratio,p08,p11,complete,64,1920,0.70078125,1339,568,0,13,0,0.6648372395833333,0.72890625
d2_20_b,d2_20,b,native,missing_peak_ratio,p08,p12,complete,64,1920,0.69296875,1322,581,0,17,0,0.6481770833333333,0.7310156249999998
d2_20_b,d2_20,b,native,missing_peak_ratio,p09,p10,complete,64,1920,0.17109375,325,1588,0,7,0,0.14764973958333333,0.19713541666666667
d2_20_b,d2_20,b,native,missing_peak_ratio,p09,p11,complete,64,1920,0.6966145833333334,1321,566,0,33,0,0.65234375,0.7369791666666666
d2_20_b,d2_20,b,native,missing_peak_ratio,p09,p12,complete,64,1920,0.8510416666666667,1615,267,0,38,0,0.7596354166666667,0.9328125
d2_20_b,d2_20,b,native,missing_peak_ratio,p10,p11,complete,64,1920,0.7333333333333333,1407,511,0,2,0,0.7174479166666666,0.746875
d2_20_b,d2_20,b,native,missing_peak_ratio,p10,p12,complete,64,1920,0.8971354166666666,1721,196,0,3,0,0.87734375,0.9140625
d2_20_b,d2_20,b,native,missing_peak_ratio,p11,p12,complete,64,1920,0.46458333333333335,588,724,442,128,38,0.44479166666666664,0.4851627604166666
d2_20_b,d2_20,b,common_grid,mse,p08,p09,complete,64,1920,0.6622395833333333,1269,646,0,5,0,0.6255143229166666,0.6953125
d2_20_b,d2_20,b,common_grid,mse,p08,p10,complete,64,1920,0.6268229166666667,1196,709,0,15,0,0.6025976562500001,0.6541666666666667
d2_20_b,d2_20,b,common_grid,mse,p08,p11,complete,64,1920,0.6950520833333333,1328,579,0,13,0,0.6567643229166666,0.72734375
d2_20_b,d2_20,b,common_grid,mse,p08,p12,complete,64,1920,0.7716145833333333,1473,430,0,17,0,0.7109244791666667,0.8229166666666666
d2_20_b,d2_20,b,common_grid,mse,p09,p10,complete,64,1920,0.61015625,1168,745,0,7,0,0.58072265625,0.6416666666666667
d2_20_b,d2_20,b,common_grid,mse,p09,p11,complete,64,1920,0.6903645833333333,1309,578,0,33,0,0.6270768229166667,0.7492317708333333
d2_20_b,d2_20,b,common_grid,mse,p09,p12,complete,64,1920,0.7661458333333333,1452,430,0,38,0,0.6895833333333333,0.8312565104166667
d2_20_b,d2_20,b,common_grid,mse,p10,p11,complete,64,1920,0.7369791666666666,1414,504,0,2,0,0.7140625,0.7609440104166667
d2_20_b,d2_20,b,common_grid,mse,p10,p12,complete,64,1920,0.8440104166666667,1619,298,0,3,0,0.83359375,0.8565104166666667
d2_20_b,d2_20,b,common_grid,mse,p11,p12,complete,64,1920,0.39166666666666666,669,1085,0,166,0,0.34452473958333335,0.43802734374999996
d2_20_b,d2_20,b,common_grid,rmse,p08,p09,complete,64,1920,0.6622395833333333,1269,646,0,5,0,0.6255143229166666,0.6953125
d2_20_b,d2_20,b,common_grid,rmse,p08,p10,complete,64,1920,0.6268229166666667,1196,709,0,15,0,0.6025976562500001,0.6541666666666667
d2_20_b,d2_20,b,common_grid,rmse,p08,p11,complete,64,1920,0.69609375,1330,577,0,13,0,0.6578125,0.72890625
d2_20_b,d2_20,b,common_grid,rmse,p08,p12,complete,64,1920,0.77265625,1475,428,0,17,0,0.7117122395833333,0.82421875
d2_20_b,d2_20,b,common_grid,rmse,p09,p10,complete,64,1920,0.6205729166666667,1188,725,0,7,0,0.59009765625,0.6549479166666666
d2_20_b,d2_20,b,common_grid,rmse,p09,p11,complete,64,1920,0.6903645833333333,1309,578,0,33,0,0.6270768229166667,0.7492317708333333
d2_20_b,d2_20,b,common_grid,rmse,p09,p12,complete,64,1920,0.7661458333333333,1452,430,0,38,0,0.6895833333333333,0.8312565104166667
d2_20_b,d2_20,b,common_grid,rmse,p10,p11,complete,64,1920,0.7375,1415,503,0,2,0,0.7145833333333333,0.7611979166666667
d2_20_b,d2_20,b,common_grid,rmse,p10,p12,complete,64,1920,0.8440104166666667,1619,298,0,3,0,0.83359375,0.8565104166666667
d2_20_b,d2_20,b,common_grid,rmse,p11,p12,complete,64,1920,0.39166666666666666,669,1085,0,166,0,0.34452473958333335,0.43802734374999996
d2_20_b,d2_20,b,common_grid,mae,p08,p09,complete,64,1920,0.60390625,1157,758,0,5,0,0.5716080729166667,0.63515625
d2_20_b,d2_20,b,common_grid,mae,p08,p10,complete,64,1920,0.5190104166666667,989,916,0,15,0,0.4875,0.5536458333333333
d2_20_b,d2_20,b,common_grid,mae,p08,p11,complete,64,1920,0.7059895833333333,1349,558,0,13,0,0.6674348958333334,0.7377604166666667
d2_20_b,d2_20,b,common_grid,mae,p08,p12,complete,64,1920,0.7903645833333334,1509,394,0,17,0,0.7257747395833334,0.8440169270833333
d2_20_b,d2_20,b,common_grid,mae,p09,p10,complete,64,1920,0.6986979166666667,1338,575,0,7,0,0.6669205729166666,0.7284049479166665
d2_20_b,d2_20,b,common_grid,mae,p09,p11,complete,64,1920,0.69140625,1311,576,0,33,0,0.6268229166666667,0.7505208333333333
d2_20_b,d2_20,b,common_grid,mae,p09,p12,complete,64,1920,0.7765625,1472,410,0,38,0,0.6981640625,0.8440104166666667
d2_20_b,d2_20,b,common_grid,mae,p10,p11,complete,64,1920,0.7395833333333334,1419,499,0,2,0,0.7177018229166666,0.7627669270833334
d2_20_b,d2_20,b,common_grid,mae,p10,p12,complete,64,1920,0.8606770833333334,1651,266,0,3,0,0.8481770833333333,0.87474609375
d2_20_b,d2_20,b,common_grid,mae,p11,p12,complete,64,1920,0.378125,643,1111,0,166,0,0.3247330729166667,0.4309895833333333
d2_20_b,d2_20,b,common_grid,sam,p08,p09,complete,64,1920,0.66015625,1265,650,0,5,0,0.6231770833333333,0.6932291666666667
d2_20_b,d2_20,b,common_grid,sam,p08,p10,complete,64,1920,0.6231770833333333,1189,716,0,15,0,0.5984375,0.6510481770833333
d2_20_b,d2_20,b,common_grid,sam,p08,p11,complete,64,1920,0.68359375,1306,601,0,13,0,0.6447916666666667,0.7174609374999998
d2_20_b,d2_20,b,common_grid,sam,p08,p12,complete,64,1920,0.7700520833333333,1470,433,0,17,0,0.7096158854166666,0.82162109375
d2_20_b,d2_20,b,common_grid,sam,p09,p10,complete,64,1920,0.6252604166666667,1197,716,0,7,0,0.5950520833333334,0.6593815104166667
d2_20_b,d2_20,b,common_grid,sam,p09,p11,complete,64,1920,0.6856770833333333,1300,587,0,33,0,0.6262955729166667,0.7432291666666667
d2_20_b,d2_20,b,common_grid,sam,p09,p12,complete,64,1920,0.7645833333333333,1449,433,0,38,0,0.6895572916666667,0.83021484375
d2_20_b,d2_20,b,common_grid,sam,p10,p11,complete,64,1920,0.7265625,1394,524,0,2,0,0.7033854166666667,0.7515625
d2_20_b,d2_20,b,common_grid,sam,p10,p12,complete,64,1920,0.83984375,1611,306,0,3,0,0.8296875,0.8513020833333333
d2_20_b,d2_20,b,common_grid,sam,p11,p12,complete,64,1920,0.39114583333333336,668,1086,0,166,0,0.34400390625,0.43776041666666665
d2_20_b,d2_20,b,common_grid,pearson_r,p08,p09,complete,64,1920,0.62890625,1205,710,0,5,0,0.5955729166666667,0.6601627604166667
d2_20_b,d2_20,b,common_grid,pearson_r,p08,p10,complete,64,1920,0.5716145833333334,1090,815,0,15,0,0.5364518229166667,0.6096354166666667
d2_20_b,d2_20,b,common_grid,pearson_r,p08,p11,complete,64,1920,0.5888020833333333,1124,783,0,13,0,0.5486979166666667,0.6268229166666667
d2_20_b,d2_20,b,common_grid,pearson_r,p08,p12,complete,64,1920,0.75859375,1448,455,0,17,0,0.6999934895833333,0.80859375
d2_20_b,d2_20,b,common_grid,pearson_r,p09,p10,complete,64,1920,0.6372395833333333,1220,693,0,7,0,0.6054622395833333,0.6713606770833334
d2_20_b,d2_20,b,common_grid,pearson_r,p09,p11,complete,64,1920,0.59765625,1131,756,0,33,0,0.54765625,0.6487174479166665
d2_20_b,d2_20,b,common_grid,pearson_r,p09,p12,complete,64,1920,0.753125,1427,455,0,38,0,0.68046875,0.8161653645833332
d2_20_b,d2_20,b,common_grid,pearson_r,p10,p11,complete,64,1920,0.6135416666666667,1177,741,0,2,0,0.571875,0.65546875
d2_20_b,d2_20,b,common_grid,pearson_r,p10,p12,complete,64,1920,0.8278645833333333,1588,329,0,3,0,0.81484375,0.8427083333333333
d2_20_b,d2_20,b,common_grid,pearson_r,p11,p12,complete,64,1920,0.39010416666666664,666,1088,0,166,0,0.34243489583333336,0.43698567708333325
d2_20_b,d2_20,b,common_grid,nmse,p08,p09,complete,64,1920,0.6622395833333333,1269,646,0,5,0,0.6255143229166666,0.6953125
d2_20_b,d2_20,b,common_grid,nmse,p08,p10,complete,64,1920,0.6268229166666667,1196,709,0,15,0,0.6025976562500001,0.6541666666666667
d2_20_b,d2_20,b,common_grid,nmse,p08,p11,complete,64,1920,0.6940104166666666,1326,581,0,13,0,0.6557096354166667,0.7278645833333334
d2_20_b,d2_20,b,common_grid,nmse,p08,p12,complete,64,1920,0.7721354166666666,1474,429,0,17,0,0.7114322916666667,0.8229166666666666
d2_20_b,d2_20,b,common_grid,nmse,p09,p10,complete,64,1920,0.6143229166666667,1176,737,0,7,0,0.58359375,0.6481901041666666
d2_20_b,d2_20,b,common_grid,nmse,p09,p11,complete,64,1920,0.68828125,1305,582,0,33,0,0.6270638020833333,0.7473958333333334
d2_20_b,d2_20,b,common_grid,nmse,p09,p12,complete,64,1920,0.765625,1451,431,0,38,0,0.6895703125,0.8307421874999998
d2_20_b,d2_20,b,common_grid,nmse,p10,p11,complete,64,1920,0.7333333333333333,1407,511,0,2,0,0.7098958333333333,0.7578125
d2_20_b,d2_20,b,common_grid,nmse,p10,p12,complete,64,1920,0.8434895833333333,1618,299,0,3,0,0.83359375,0.8557291666666667
d2_20_b,d2_20,b,common_grid,nmse,p11,p12,complete,64,1920,0.3927083333333333,671,1083,0,166,0,0.3453125,0.4395833333333333
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p08,p09,complete,64,1920,0.2981770833333333,570,1345,0,5,0,0.22212890625,0.3825651041666666
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p08,p10,complete,64,1920,0.38255208333333335,727,1178,0,15,0,0.35181640625,0.4164127604166666
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p08,p11,complete,64,1920,0.9200520833333333,1760,147,0,13,0,0.8453059895833334,0.975
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p08,p12,complete,64,1920,0.8872395833333333,1695,208,0,17,0,0.7984375,0.9627669270833333
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p09,p10,complete,64,1920,0.88203125,1690,223,0,7,0,0.8578125,0.9015625
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p09,p11,complete,64,1920,0.8497395833333333,1615,272,0,33,0,0.7653515625,0.9247395833333333
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p09,p12,complete,64,1920,0.8510416666666667,1615,267,0,38,0,0.7596354166666667,0.9328125
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p10,p11,complete,64,1920,0.9692708333333333,1860,58,0,2,0,0.9429622395833334,0.9940104166666667
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p10,p12,complete,64,1920,0.9596354166666666,1841,76,0,3,0,0.9231770833333334,0.9901041666666667
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,p11,p12,complete,64,1920,0.39947916666666666,684,1070,0,166,0,0.36041015625,0.43776692708333326
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p08,p10,complete,64,1920,0.4283854166666667,815,1090,0,15,0,0.396875,0.4588541666666667
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p08,p11,complete,64,1920,0.47369791666666666,903,1004,0,13,0,0.45051432291666665,0.5000065104166667
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p08,p12,complete,64,1920,0.40338541666666666,766,1137,0,17,0,0.37109375,0.4388085937499999
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p09,p10,complete,64,1920,0.17057291666666666,324,1589,0,7,0,0.14713541666666666,0.196875
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p09,p11,complete,64,1920,0.8575520833333333,1630,257,0,33,0,0.7752473958333334,0.9333333333333333
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p09,p12,complete,64,1920,0.8510416666666667,1615,267,0,38,0,0.7596354166666667,0.9328125
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p10,p11,complete,64,1920,0.4473958333333333,858,1060,0,2,0,0.41796875,0.47370442708333327
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p10,p12,complete,64,1920,0.35234375,675,1242,0,3,0,0.31666666666666665,0.3848958333333333
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,p11,p12,complete,64,1920,0.6307291666666667,1128,626,0,166,0,0.5757747395833334,0.68412109375
d2_20_b,d2_20,b,common_grid,precision,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,precision,p08,p10,complete,64,1920,0.9018229166666667,1724,181,0,15,0,0.8677018229166666,0.9304752604166666
d2_20_b,d2_20,b,common_grid,precision,p08,p11,complete,64,1920,0.07994791666666666,147,1760,0,13,0,0.025,0.15469401041666664
d2_20_b,d2_20,b,common_grid,precision,p08,p12,complete,64,1920,0.11276041666666667,208,1695,0,17,0,0.037233072916666665,0.2015625
d2_20_b,d2_20,b,common_grid,precision,p09,p10,complete,64,1920,0.19973958333333333,380,1533,0,7,0,0.17578125,0.2265625
d2_20_b,d2_20,b,common_grid,precision,p09,p11,complete,64,1920,0.6080729166666666,1151,736,0,33,0,0.56900390625,0.6450520833333333
d2_20_b,d2_20,b,common_grid,precision,p09,p12,complete,64,1920,0.8135416666666667,1543,339,0,38,0,0.7280989583333334,0.8888151041666665
d2_20_b,d2_20,b,common_grid,precision,p10,p11,complete,64,1920,0.1296875,248,1670,0,2,0,0.10077473958333334,0.1625
d2_20_b,d2_20,b,common_grid,precision,p10,p12,complete,64,1920,0.29192708333333334,559,1358,0,3,0,0.24738932291666668,0.3416666666666667
d2_20_b,d2_20,b,common_grid,precision,p11,p12,complete,64,1920,0.3671875,622,1132,0,166,0,0.3122265625,0.4195507812499999
d2_20_b,d2_20,b,common_grid,recall,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,recall,p08,p10,complete,64,1920,0.90078125,1722,183,0,15,0,0.8809895833333333,0.92109375
d2_20_b,d2_20,b,common_grid,recall,p08,p11,complete,64,1920,0.07994791666666666,147,1760,0,13,0,0.025,0.15469401041666664
d2_20_b,d2_20,b,common_grid,recall,p08,p12,complete,64,1920,0.13203125,245,1658,0,17,0,0.0559765625,0.22344401041666664
d2_20_b,d2_20,b,common_grid,recall,p09,p10,complete,64,1920,0.17161458333333332,326,1587,0,7,0,0.14765625,0.1979231770833333
d2_20_b,d2_20,b,common_grid,recall,p09,p11,complete,64,1920,0.68671875,1302,585,0,33,0,0.6364518229166667,0.7320377604166667
d2_20_b,d2_20,b,common_grid,recall,p09,p12,complete,64,1920,0.8291666666666667,1573,309,0,38,0,0.74087890625,0.9059895833333333
d2_20_b,d2_20,b,common_grid,recall,p10,p11,complete,64,1920,0.13072916666666667,250,1668,0,2,0,0.09947916666666666,0.1640625
d2_20_b,d2_20,b,common_grid,recall,p10,p12,complete,64,1920,0.2747395833333333,526,1391,0,3,0,0.23125,0.32057291666666665
d2_20_b,d2_20,b,common_grid,recall,p11,p12,complete,64,1920,0.3619791666666667,612,1142,0,166,0,0.30598307291666665,0.41458984374999996
d2_20_b,d2_20,b,common_grid,f1,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,f1,p08,p10,complete,64,1920,0.9059895833333333,1732,173,0,15,0,0.8817708333333333,0.9286458333333333
d2_20_b,d2_20,b,common_grid,f1,p08,p11,complete,64,1920,0.07994791666666666,147,1760,0,13,0,0.025,0.15469401041666664
d2_20_b,d2_20,b,common_grid,f1,p08,p12,complete,64,1920,0.11276041666666667,208,1695,0,17,0,0.037233072916666665,0.2015625
d2_20_b,d2_20,b,common_grid,f1,p09,p10,complete,64,1920,0.18411458333333333,350,1563,0,7,0,0.16067708333333333,0.21067708333333332
d2_20_b,d2_20,b,common_grid,f1,p09,p11,complete,64,1920,0.6580729166666667,1247,640,0,33,0,0.6143229166666667,0.7002669270833334
d2_20_b,d2_20,b,common_grid,f1,p09,p12,complete,64,1920,0.8166666666666667,1549,333,0,38,0,0.7317643229166667,0.8921875
d2_20_b,d2_20,b,common_grid,f1,p10,p11,complete,64,1920,0.128125,245,1673,0,2,0,0.09973307291666668,0.15989583333333332
d2_20_b,d2_20,b,common_grid,f1,p10,p12,complete,64,1920,0.28411458333333334,544,1373,0,3,0,0.24010416666666667,0.33177734374999995
d2_20_b,d2_20,b,common_grid,f1,p11,p12,complete,64,1920,0.3625,613,1141,0,166,0,0.30755208333333334,0.4158854166666667
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p08,p10,complete,64,1920,0.9018229166666667,1724,181,0,15,0,0.8677018229166666,0.9304752604166666
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p08,p11,complete,64,1920,0.07994791666666666,147,1760,0,13,0,0.025,0.15469401041666664
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p08,p12,complete,64,1920,0.11276041666666667,208,1695,0,17,0,0.037233072916666665,0.2015625
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p09,p10,complete,64,1920,0.19973958333333333,380,1533,0,7,0,0.17578125,0.2265625
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p09,p11,complete,64,1920,0.6080729166666666,1151,736,0,33,0,0.56900390625,0.6450520833333333
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p09,p12,complete,64,1920,0.8135416666666667,1543,339,0,38,0,0.7280989583333334,0.8888151041666665
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p10,p11,complete,64,1920,0.1296875,248,1670,0,2,0,0.10077473958333334,0.1625
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p10,p12,complete,64,1920,0.29192708333333334,559,1358,0,3,0,0.24738932291666668,0.3416666666666667
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,p11,p12,complete,64,1920,0.3671875,622,1132,0,166,0,0.3122265625,0.4195507812499999
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p08,p09,complete,64,1920,0.71796875,1376,539,0,5,0,0.6307161458333334,0.7963736979166666
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p08,p10,complete,64,1920,0.90078125,1722,183,0,15,0,0.8809895833333333,0.92109375
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p08,p11,complete,64,1920,0.07994791666666666,147,1760,0,13,0,0.025,0.15469401041666664
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p08,p12,complete,64,1920,0.13203125,245,1658,0,17,0,0.0559765625,0.22344401041666664
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p09,p10,complete,64,1920,0.17161458333333332,326,1587,0,7,0,0.14765625,0.1979231770833333
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p09,p11,complete,64,1920,0.68671875,1302,585,0,33,0,0.6364518229166667,0.7320377604166667
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p09,p12,complete,64,1920,0.8291666666666667,1573,309,0,38,0,0.74087890625,0.9059895833333333
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p10,p11,complete,64,1920,0.13072916666666667,250,1668,0,2,0,0.09947916666666666,0.1640625
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p10,p12,complete,64,1920,0.2747395833333333,526,1391,0,3,0,0.23125,0.32057291666666665
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,p11,p12,complete,64,1920,0.3619791666666667,612,1142,0,166,0,0.30598307291666665,0.41458984374999996
d4_a,d4,a,native,mse,p08,p09,complete,64,15360,0.7863932291666667,12079,3281,0,0,0,0.7731119791666666,0.7995442708333333
d4_a,d4,a,native,mse,p08,p10,complete,64,15360,0.89228515625,13087,1036,1237,0,0,0.8851888020833333,0.8993172200520833
d4_a,d4,a,native,mse,p08,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mse,p08,p12,complete,64,15360,0.9999348958333333,15359,1,0,0,0,0.9998046875,1.0
d4_a,d4,a,native,mse,p09,p10,complete,64,15360,0.7231119791666667,11107,4253,0,0,0,0.7138004557291666,0.732099609375
d4_a,d4,a,native,mse,p09,p11,complete,64,15360,0.9997395833333333,15356,4,0,0,0,0.9994791666666667,0.9999348958333333
d4_a,d4,a,native,mse,p09,p12,complete,64,15360,0.9998697916666667,15358,2,0,0,0,0.999609375,1.0
d4_a,d4,a,native,mse,p10,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mse,p10,p12,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mse,p11,p12,complete,64,15360,0.5,0,0,15360,0,0,0.5,0.5
d4_a,d4,a,native,rmse,p08,p09,complete,64,15360,0.7874348958333334,12095,3265,0,0,0,0.7743473307291666,0.8005224609375
d4_a,d4,a,native,rmse,p08,p10,complete,64,15360,0.8953450520833334,13056,911,1393,0,0,0.8883455403645834,0.9019205729166667
d4_a,d4,a,native,rmse,p08,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,rmse,p08,p12,complete,64,15360,0.9999348958333333,15359,1,0,0,0,0.9998046875,1.0
d4_a,d4,a,native,rmse,p09,p10,complete,64,15360,0.7241536458333333,11123,4237,0,0,0,0.7147102864583333,0.7332063802083333
d4_a,d4,a,native,rmse,p09,p11,complete,64,15360,0.9997395833333333,15356,4,0,0,0,0.9994791666666667,0.9999348958333333
d4_a,d4,a,native,rmse,p09,p12,complete,64,15360,0.9998697916666667,15358,2,0,0,0,0.999609375,1.0
d4_a,d4,a,native,rmse,p10,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,rmse,p10,p12,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,rmse,p11,p12,complete,64,15360,0.5,0,0,15360,0,0,0.5,0.5
d4_a,d4,a,native,mae,p08,p09,complete,64,15360,0.8456380208333333,12989,2371,0,0,0,0.8354817708333333,0.8559895833333333
d4_a,d4,a,native,mae,p08,p10,complete,64,15360,0.8541015625,13119,2241,0,0,0,0.8436181640625,0.8643896484375
d4_a,d4,a,native,mae,p08,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mae,p08,p12,complete,64,15360,0.9999348958333333,15359,1,0,0,0,0.9998046875,1.0
d4_a,d4,a,native,mae,p09,p10,complete,64,15360,0.6585286458333334,10115,5245,0,0,0,0.6537093098958333,0.6633463541666667
d4_a,d4,a,native,mae,p09,p11,complete,64,15360,0.9997395833333333,15356,4,0,0,0,0.9994791666666667,0.9999348958333333
d4_a,d4,a,native,mae,p09,p12,complete,64,15360,0.9998697916666667,15358,2,0,0,0,0.999609375,1.0
d4_a,d4,a,native,mae,p10,p11,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mae,p10,p12,complete,64,15360,1.0,15360,0,0,0,0,1.0,1.0
d4_a,d4,a,native,mae,p11,p12,complete,64,15360,0.5,0,0,15360,0,0,0.5,0.5
d4_a,d4,a,native,sam,p08,p09,complete,64,15360,0.7884114583333334,12110,3250,0,0,0,0.7760400390625,0.8006510416666667
d4_a,d4,a,native,sam,p08,p10,complete,64,15360,0.89296875,13716,1644,0,0,0,0.8826155598958333,0.9032552083333333
