panel_id,endpoint_id,protocol_id,family,alpha,scope,signed_mean,positive_mean,negative_mean,absolute_mean,signed_mean_lower,signed_mean_upper,positive_mean_lower,positive_mean_upper,negative_mean_lower,negative_mean_upper,absolute_mean_lower,absolute_mean_upper,positive_absolute_share,negative_absolute_share,zero_denominator_state
d1_a,d1,a,p11,0.8,alpha,0.21046666666666666,0.23346666666666666,0.02300000000000001,0.2564666666666667,0.1115183333333333,0.3163566666666666,0.1399266666666667,0.3308733333333334,0.007130000000000007,0.041268333333333344,0.16846000000000003,0.34907166666666656,0.9103197296594748,0.08968027034052511,complete
d1_a,d1,a,p11,integrated_equal_alpha,integrated,0.09037500000000001,0.10810000000000002,0.017725000000000005,0.125825,0.039236875000000004,0.14724895833333332,0.06318479166666666,0.16025958333333332,0.00671520833333334,0.030721249999999974,0.08340833333333333,0.17350270833333337,0.8591297436916354,0.14087025630836483,complete
d1_a,d1,a,p12,0.05,alpha,6.666666666667042e-05,0.002400000000000006,0.0023333333333333353,0.004733333333333341,-0.002266666666666654,0.0028666666666666693,0.000733333333333334,0.00466833333333335,0.0012000000000000047,0.003533333333333329,0.0029316666666666627,0.00686666666666668,0.5070422535211272,0.49295774647887286,complete
d1_a,d1,a,p12,0.1,alpha,0.0007999999999999859,0.0049333333333333226,0.004133333333333337,0.00906666666666666,-0.003800000000000004,0.006399999999999999,0.0015316666666666428,0.009601666666666635,0.0018000000000000017,0.006733333333333339,0.005331666666666653,0.013533333333333338,0.5441176470588227,0.4558823529411772,complete
d1_a,d1,a,p12,0.2,alpha,0.0065999999999999965,0.013800000000000002,0.007200000000000004,0.021000000000000008,-0.00340166666666668,0.01866833333333333,0.005931666666666647,0.02406666666666667,0.00366666666666667,0.011266666666666668,0.013066666666666666,0.03040166666666668,0.6571428571428569,0.3428571428571429,complete
d1_a,d1,a,p12,0.3,alpha,0.014599999999999991,0.02353333333333333,0.008933333333333338,0.032466666666666665,-0.0010666666666666923,0.0344,0.009800000000000005,0.040934999999999985,0.004466666666666671,0.01406833333333333,0.01933333333333335,0.04900000000000001,0.7248459958932237,0.2751540041067764,complete
d1_a,d1,a,p12,0.4,alpha,0.020600000000000004,0.03100000000000001,0.010400000000000008,0.04140000000000002,0.0008650000000000104,0.04613666666666667,0.013466666666666672,0.053604999999999986,0.00513333333333334,0.016333333333333335,0.024600000000000028,0.06306833333333335,0.7487922705314008,0.2512077294685991,complete
d1_a,d1,a,p12,0.5,alpha,0.02833333333333333,0.039999999999999994,0.011666666666666669,0.05166666666666666,0.0042650000000000006,0.05953666666666665,0.018798333333333316,0.06786666666666666,0.005466666666666667,0.01880166666666666,0.03133000000000002,0.0784033333333333,0.7741935483870968,0.2258064516129033,complete
d1_a,d1,a,p12,0.65,alpha,0.03926666666666666,0.05359999999999998,0.014333333333333332,0.06793333333333332,0.008594999999999981,0.0771383333333333,0.026796666666666646,0.08834166666666662,0.006531666666666673,0.02320499999999997,0.04206499999999999,0.10053833333333327,0.7890088321884199,0.21099116781158,complete
d1_a,d1,a,p12,0.8,alpha,0.05779999999999998,0.07379999999999999,0.016,0.0898,0.017464999999999984,0.10700166666666665,0.037599999999999995,0.11787666666666657,0.006933333333333339,0.026466666666666673,0.056323333333333336,0.13033499999999998,0.8218262806236079,0.17817371937639198,complete
d1_a,d1,a,p12,integrated_equal_alpha,integrated,0.02100833333333333,0.03038333333333333,0.009375000000000001,0.039758333333333326,0.002700000000000002,0.04350374999999998,0.014689374999999992,0.05079333333333332,0.004491041666666672,0.014917083333333336,0.024830833333333337,0.05869708333333331,0.7642003772793965,0.23579962272060373,complete
d2_5_a,d2_5,a,p08,0.05,alpha,0.01473333333333334,0.015066666666666673,0.00033333333333333365,0.015400000000000006,0.009733333333333339,0.020135000000000007,0.010333333333333338,0.020399999999999977,0.0,0.0007999999999999971,0.010733333333333355,0.020666666666666663,0.9783549783549784,0.021645021645021658,complete
d2_5_a,d2_5,a,p08,0.1,alpha,0.0484666666666667,0.04880000000000003,0.00033333333333333365,0.04913333333333337,0.036998333333333355,0.06073333333333337,0.03753,0.06080499999999998,0.0,0.0010000000000000009,0.03793333333333337,0.06106833333333335,0.9932157394843961,0.0067842605156038,complete
d2_5_a,d2_5,a,p08,0.2,alpha,0.14753333333333332,0.1481333333333333,0.0005999999999999996,0.14873333333333333,0.11546333333333335,0.18107499999999993,0.11639333333333339,0.18153666666666665,0.0,0.0017999999999999989,0.11699666666666668,0.18160333333333328,0.9959659345584938,0.004034065441506049,complete
d2_5_a,d2_5,a,p08,0.3,alpha,0.2366666666666667,0.23780000000000004,0.0011333333333333325,0.23893333333333333,0.1876633333333333,0.2883383333333333,0.18905833333333336,0.2890716666666666,0.0,0.0033999999999999976,0.19084999999999994,0.28954333333333326,0.9952566964285716,0.0047433035714285685,complete
d2_5_a,d2_5,a,p08,0.4,alpha,0.29706666666666665,0.2984666666666666,0.0013999999999999993,0.2998666666666666,0.23406,0.35894499999999996,0.23677666666666672,0.3598699999999999,0.0,0.004199999999999998,0.23976500000000003,0.36113999999999996,0.9953312583370386,0.004668741662961315,complete
d2_5_a,d2_5,a,p08,0.5,alpha,0.33866666666666667,0.3404,0.001733333333333333,0.3421333333333333,0.2682516666666667,0.4082733333333334,0.2710600000000001,0.40920166666666663,0.0,0.005199999999999999,0.27517500000000006,0.40980333333333324,0.9949337490257211,0.005066250974279033,complete
d2_5_a,d2_5,a,p08,0.65,alpha,0.3798666666666666,0.38173333333333326,0.0018666666666666664,0.3835999999999999,0.30538499999999996,0.4522749999999999,0.3085283333333334,0.4536733333333332,0.0,0.005599999999999999,0.31226166666666677,0.4543433333333333,0.9951338199513383,0.0048661800486618015,complete
d2_5_a,d2_5,a,p08,0.8,alpha,0.4048,0.4066666666666667,0.0018666666666666664,0.4085333333333334,0.32666500000000004,0.4784116666666666,0.3316433333333333,0.4794166666666665,0.0,0.005599999999999999,0.3341266666666666,0.48033666666666663,0.9954308093994776,0.004569190600522192,complete
d2_5_a,d2_5,a,p08,integrated_equal_alpha,integrated,0.233475,0.23463333333333333,0.001158333333333333,0.23579166666666668,0.18659604166666668,0.27932312499999995,0.18889125,0.28005374999999993,8.333333333332878e-06,0.0034333333333333325,0.19104395833333335,0.28098666666666666,0.9950874712846792,0.0049125287153207265,complete
d2_5_a,d2_5,a,p09,0.05,alpha,0.0017333333333333486,0.0038666666666666775,0.0021333333333333287,0.006000000000000006,-0.0009999999999999937,0.004535000000000019,0.0022000000000000114,0.005933333333333348,0.0008000000000000025,0.0036666666666666627,0.004333333333333346,0.007868333333333359,0.6444444444444456,0.3555555555555544,complete
d2_5_a,d2_5,a,p09,0.1,alpha,0.006666666666666685,0.008333333333333349,0.0016666666666666616,0.010000000000000009,0.0028650000000000164,0.010400000000000017,0.005466666666666675,0.011466666666666674,0.0005333333333333226,0.003333333333333332,0.007333333333333338,0.012799999999999999,0.8333333333333341,0.16666666666666602,complete
d2_5_a,d2_5,a,p09,0.2,alpha,0.030533333333333343,0.03153333333333334,0.0009999999999999916,0.032533333333333324,0.02160000000000003,0.039799999999999995,0.023066666666666666,0.04033499999999996,0.0,0.002199999999999991,0.024666666666666663,0.04093333333333334,0.9692622950819676,0.030737704918032537,complete
d2_5_a,d2_5,a,p09,0.3,alpha,0.0632,0.06460000000000002,0.0013999999999999956,0.06600000000000002,0.04613333333333334,0.08066833333333334,0.04873000000000002,0.08140666666666663,0.00013333333333332605,0.003401666666666655,0.05066333333333331,0.082135,0.9787878787878788,0.02121212121212114,complete
d2_5_a,d2_5,a,p09,0.4,alpha,0.09900000000000002,0.09933333333333334,0.00033333333333333365,0.09966666666666667,0.07433166666666668,0.12460333333333333,0.07506333333333333,0.12473500000000001,0.0,0.0010000000000000009,0.07553166666666669,0.12473500000000001,0.9966555183946489,0.0033444816053511735,complete
d2_5_a,d2_5,a,p09,0.5,alpha,0.132,0.132,0.0,0.132,0.10033166666666668,0.16387000000000002,0.10033166666666668,0.16387000000000002,0.0,0.0,0.10033166666666668,0.16387000000000002,1.0,0.0,complete
d2_5_a,d2_5,a,p09,0.65,alpha,0.17993333333333333,0.17993333333333333,0.0,0.17993333333333333,0.13999833333333334,0.22073666666666666,0.13999833333333334,0.22073666666666666,0.0,0.0,0.13999833333333334,0.22073666666666666,1.0,0.0,complete
d2_5_a,d2_5,a,p09,0.8,alpha,0.21766666666666667,0.21766666666666667,0.0,0.21766666666666667,0.17106666666666664,0.26420166666666667,0.17106666666666664,0.26420166666666667,0.0,0.0,0.17106666666666664,0.26420166666666667,1.0,0.0,complete
d2_5_a,d2_5,a,p09,integrated_equal_alpha,integrated,0.09134166666666668,0.09215833333333334,0.0008166666666666639,0.092975,0.07010666666666669,0.11270937500000001,0.07130375,0.11329479166666663,0.0003083333333333336,0.001424999999999995,0.07232791666666667,0.11393375000000001,0.9912162767769114,0.008783723223088614,complete
d2_5_a,d2_5,a,p10,0.05,alpha,0.024600000000000018,0.025666666666666685,0.0010666666666666676,0.026733333333333352,0.016666666666666687,0.032868333333333326,0.018666666666666713,0.03353333333333334,6.666666666666672e-05,0.0026000000000000025,0.02006500000000002,0.03433333333333335,0.9600997506234414,0.03990024937655861,complete
d2_5_a,d2_5,a,p10,0.1,alpha,0.07959999999999999,0.07959999999999999,0.0,0.07959999999999999,0.060198333333333326,0.0994116666666666,0.060198333333333326,0.0994116666666666,0.0,0.0,0.060198333333333326,0.0994116666666666,1.0,0.0,complete
d2_5_a,d2_5,a,p10,0.2,alpha,0.19313333333333338,0.19333333333333336,0.00020000000000000017,0.19353333333333336,0.15239333333333335,0.23447333333333328,0.15273000000000003,0.2344733333333333,0.0,0.0006000000000000005,0.15293000000000007,0.23473666666666665,0.9989665862900448,0.0010334137099552196,complete
d2_5_a,d2_5,a,p10,0.3,alpha,0.2672,0.2672,0.0,0.2672,0.21353333333333338,0.32080666666666674,0.21353333333333338,0.32080666666666674,0.0,0.0,0.21353333333333338,0.32080666666666674,1.0,0.0,complete
d2_5_a,d2_5,a,p10,0.4,alpha,0.31753333333333333,0.31753333333333333,0.0,0.31753333333333333,0.257465,0.3774016666666667,0.257465,0.3774016666666667,0.0,0.0,0.257465,0.3774016666666667,1.0,0.0,complete
d2_5_a,d2_5,a,p10,0.5,alpha,0.35006666666666675,0.35006666666666675,0.0,0.35006666666666675,0.2843983333333333,0.41227,0.2843983333333333,0.41227,0.0,0.0,0.2843983333333333,0.41227,1.0,0.0,complete
d2_5_a,d2_5,a,p10,0.65,alpha,0.38406666666666667,0.38406666666666667,0.0,0.38406666666666667,0.31233000000000005,0.4498,0.31233000000000005,0.4498,0.0,0.0,0.31233000000000005,0.4498,1.0,0.0,complete
d2_5_a,d2_5,a,p10,0.8,alpha,0.40873333333333334,0.40873333333333334,0.0,0.40873333333333334,0.3355183333333333,0.47561999999999993,0.3355183333333333,0.47561999999999993,0.0,0.0,0.3355183333333333,0.47561999999999993,1.0,0.0,complete
d2_5_a,d2_5,a,p10,integrated_equal_alpha,integrated,0.2531166666666667,0.25327500000000003,0.0001583333333333335,0.2534333333333334,0.20749250000000002,0.29756062499999997,0.20762291666666668,0.29782520833333337,8.33333333333334e-06,0.000366666666666667,0.20775333333333335,0.29801854166666664,0.9993752466131789,0.0006247533868209921,complete
d2_5_a,d2_5,a,p11,0.05,alpha,-0.005333333333333318,0.0026666666666666644,0.007999999999999983,0.010666666666666647,-0.011066666666666636,-6.666666666666171e-05,0.000999999999999998,0.004999999999999993,0.003866666666666661,0.012799999999999975,0.006731666666666651,0.014933333333333333,0.2500000000000002,0.7499999999999998,complete
d2_5_a,d2_5,a,p11,0.1,alpha,-0.008333333333333333,0.004266666666666658,0.012599999999999993,0.01686666666666665,-0.016868333333333346,-0.00019833333333333126,0.001533333333333333,0.007799999999999989,0.0063999999999999925,0.019535,0.01079999999999998,0.022935,0.25296442687747006,0.7470355731225299,complete
d2_5_a,d2_5,a,p11,0.2,alpha,-0.007466666666666655,0.009333333333333341,0.016799999999999995,0.02613333333333334,-0.020268333333333322,0.005601666666666671,0.004000000000000011,0.01640166666666667,0.00793166666666666,0.025999999999999992,0.017598333333333327,0.03506833333333335,0.3571428571428574,0.6428571428571426,complete
d2_5_a,d2_5,a,p11,0.3,alpha,0.003533333333333327,0.02019999999999999,0.01666666666666666,0.036866666666666645,-0.013333333333333317,0.0215333333333333,0.01053333333333332,0.03146999999999996,0.00719833333333332,0.027133333333333308,0.02593166666666665,0.048668333333333307,0.5479204339963833,0.4520795660036167,complete
d2_5_a,d2_5,a,p11,0.4,alpha,0.015066666666666683,0.03293333333333334,0.01786666666666666,0.0508,-0.006538333333333292,0.03767166666666668,0.019198333333333338,0.048801666666666674,0.006931666666666656,0.02980166666666666,0.03666499999999999,0.06606666666666666,0.6482939632545934,0.3517060367454067,complete
d2_5_a,d2_5,a,p11,0.5,alpha,0.01473333333333335,0.037733333333333334,0.022999999999999982,0.06073333333333332,-0.012006666666666653,0.04327166666666664,0.0208,0.05713333333333334,0.009264999999999973,0.03820166666666665,0.04306499999999996,0.08026833333333332,0.6212952799121846,0.37870472008781536,complete
d2_5_a,d2_5,a,p11,0.65,alpha,0.030200000000000005,0.0536,0.02339999999999999,0.07699999999999999,-0.0012016666666666638,0.06407999999999994,0.032998333333333324,0.07733999999999996,0.008664999999999992,0.040534999999999995,0.05706666666666664,0.09946833333333331,0.6961038961038962,0.30389610389610383,complete
d2_5_a,d2_5,a,p11,0.8,alpha,0.04113333333333334,0.06760000000000002,0.026466666666666663,0.09406666666666667,0.002928333333333323,0.08233500000000002,0.041331666666666676,0.09713499999999999,0.009863333333333323,0.04513333333333334,0.06992833333333333,0.12127,0.7186392629340894,0.28136073706591064,complete
d2_5_a,d2_5,a,p11,integrated_equal_alpha,integrated,0.010441666666666674,0.028541666666666667,0.01809999999999999,0.04664166666666666,-0.00871937499999998,0.030993541666666652,0.016899791666666653,0.04222833333333331,0.007915208333333318,0.02923333333333333,0.035065208333333306,0.059552291666666646,0.6119349651599072,0.3880650348400928,complete
d2_5_a,d2_5,a,p12,0.05,alpha,-0.0013333333333333012,0.0017333333333333478,0.003066666666666649,0.004799999999999997,-0.0036666666666666367,0.0009350000000000419,0.0008000000000000007,0.0030666666666666824,0.0015999999999999793,0.004733333333333321,0.003333333333333314,0.006400000000000007,0.3611111111111143,0.6388888888888856,complete
d2_5_a,d2_5,a,p12,0.1,alpha,-0.001733333333333309,0.0030666666666666767,0.004799999999999986,0.007866666666666662,-0.005734999999999993,0.0021350000000000206,0.0013333333333333491,0.005133333333333349,0.0021999999999999984,0.007601666666666651,0.005333333333333325,0.01066833333333334,0.3898305084745778,0.6101694915254222,complete
d2_5_a,d2_5,a,p12,0.2,alpha,-0.002466666666666654,0.005333333333333342,0.007799999999999996,0.013133333333333337,-0.008801666666666664,0.0037333333333333463,0.0027333333333333376,0.008533333333333334,0.003533333333333321,0.012733333333333326,0.009066666666666655,0.017333333333333336,0.4060913705583762,0.5939086294416239,complete
d2_5_a,d2_5,a,p12,0.3,alpha,-0.0034666666666666695,0.006666666666666659,0.01013333333333333,0.01679999999999999,-0.01153500000000001,0.004466666666666656,0.0033333333333333253,0.01086666666666666,0.004533333333333334,0.016133333333333336,0.011531666666666628,0.022399999999999993,0.39682539682539664,0.6031746031746034,complete
d2_5_a,d2_5,a,p12,0.4,alpha,-0.0034666666666666613,0.008666666666666666,0.012133333333333328,0.020799999999999992,-0.013533333333333326,0.006666666666666659,0.004266666666666665,0.014333333333333313,0.005333333333333332,0.01940000000000001,0.014066666666666672,0.027933333333333327,0.4166666666666668,0.5833333333333333,complete
d2_5_a,d2_5,a,p12,0.5,alpha,-0.0001999999999999937,0.012666666666666675,0.012866666666666669,0.025533333333333345,-0.01173333333333332,0.01153333333333334,0.006931666666666665,0.019066666666666683,0.005533333333333333,0.020600000000000018,0.018266666666666688,0.033068333333333366,0.4960835509138382,0.5039164490861617,complete
d2_5_a,d2_5,a,p12,0.65,alpha,0.001933333333333349,0.017200000000000014,0.015266666666666666,0.03246666666666668,-0.012603333333333322,0.016938333333333305,0.009598333333333335,0.026066666666666675,0.0063333333333333245,0.02486666666666666,0.023133333333333374,0.042268333333333345,0.5297741273100618,0.4702258726899382,complete
d2_5_a,d2_5,a,p12,0.8,alpha,0.006066666666666685,0.02293333333333333,0.016866666666666648,0.03979999999999998,-0.011404999999999976,0.024866666666666672,0.012733333333333334,0.03467166666666664,0.006999999999999984,0.028066666666666653,0.028731666666666645,0.052271666666666626,0.5762144053601342,0.4237855946398657,complete
d2_5_a,d2_5,a,p12,integrated_equal_alpha,integrated,-0.0005833333333333195,0.009783333333333338,0.01036666666666666,0.020149999999999998,-0.009541875000000003,0.008492083333333357,0.005391458333333339,0.015117083333333335,0.004749374999999982,0.016450624999999997,0.01465749999999999,0.026001458333333335,0.48552522746071164,0.5144747725392884,complete
d2_5_b,d2_5,b,p08,0.05,alpha,0.050733333333333325,0.0536,0.002866666666666675,0.05646666666666668,0.03439833333333332,0.06793666666666666,0.03873333333333337,0.07006666666666667,0.00033333333333333733,0.006266666666666672,0.04240000000000001,0.07226666666666672,0.9492325855962218,0.050767414403778174,complete
d2_5_b,d2_5,b,p08,0.1,alpha,0.09413333333333335,0.09486666666666668,0.0007333333333333395,0.0956,0.07159833333333332,0.11919999999999999,0.07325999999999999,0.11960166666666668,0.0,0.0018666666666666695,0.07452999999999999,0.11986999999999996,0.992329149232915,0.007670850767085141,complete
d2_5_b,d2_5,b,p08,0.2,alpha,0.12913333333333332,0.1300666666666667,0.000933333333333336,0.13100000000000003,0.09953166666666664,0.15933333333333338,0.10159500000000003,0.16000166666666668,0.0,0.0026000000000000042,0.10286499999999998,0.160335,0.9928753180661577,0.007124681933842258,complete
d2_5_b,d2_5,b,p08,0.3,alpha,0.14040000000000002,0.14113333333333336,0.0007333333333333368,0.1418666666666667,0.10799500000000001,0.17326666666666668,0.10939666666666666,0.1733433333333333,0.0,0.00213333333333334,0.1107316666666667,0.17386833333333337,0.9948308270676691,0.00516917293233085,complete
d2_5_b,d2_5,b,p08,0.4,alpha,0.14466666666666667,0.1454,0.0007333333333333358,0.14613333333333334,0.111065,0.17873999999999993,0.11239333333333335,0.17900499999999997,0.0,0.0021333333333333343,0.11404333333333334,0.17920499999999995,0.9949817518248175,0.005018248175182499,complete
d2_5_b,d2_5,b,p08,0.5,alpha,0.1472666666666667,0.14826666666666669,0.0010000000000000028,0.1492666666666667,0.11326499999999998,0.18159999999999996,0.11526500000000002,0.18206833333333333,0.0,0.002733333333333335,0.116195,0.182335,0.9933005806163466,0.006699419383653435,complete
d2_5_b,d2_5,b,p08,0.65,alpha,0.14806666666666668,0.1491333333333333,0.0010666666666666648,0.15019999999999997,0.11386333333333332,0.18273666666666663,0.11580000000000004,0.1831383333333333,0.0,0.003066666666666662,0.1173316666666667,0.18367,0.9928983577452286,0.0071016422547714045,complete
d2_5_b,d2_5,b,p08,0.8,alpha,0.14880000000000002,0.15006666666666663,0.001266666666666664,0.1513333333333333,0.11426166666666666,0.18373666666666666,0.11639666666666668,0.184135,0.0,0.003599999999999994,0.11839999999999999,0.1846766666666666,0.9916299559471365,0.00837004405286342,complete
d2_5_b,d2_5,b,p08,integrated_equal_alpha,integrated,0.1254,0.12656666666666666,0.0011666666666666694,0.12773333333333337,0.09683062500000002,0.15498479166666665,0.09848291666666667,0.1553035416666666,0.0001750000000000027,0.0027502083333333337,0.10041187500000001,0.15600416666666664,0.9908663883089768,0.009133611691022983,complete
d2_5_b,d2_5,b,p09,0.05,alpha,0.00746666666666668,0.014866666666666676,0.007399999999999998,0.022266666666666674,-0.0025333333333333093,0.01800166666666669,0.007933333333333355,0.023268333333333356,0.003066666666666671,0.012134999999999995,0.01586666666666666,0.029866666666666656,0.6676646706586828,0.33233532934131715,complete
d2_5_b,d2_5,b,p09,0.1,alpha,0.03579999999999999,0.04079999999999999,0.004999999999999998,0.04579999999999999,0.018331666666666666,0.053133333333333296,0.02559833333333332,0.05666999999999997,0.001400000000000016,0.009200000000000003,0.03180000000000001,0.061069999999999965,0.8908296943231441,0.10917030567685589,complete
d2_5_b,d2_5,b,p09,0.2,alpha,0.11206666666666668,0.11693333333333335,0.0048666666666666684,0.1218,0.07799833333333335,0.14487499999999998,0.08626333333333336,0.14653999999999992,0.0003999999999999985,0.01153333333333333,0.09259833333333337,0.14980499999999994,0.9600437876299946,0.03995621237000549,complete
d2_5_b,d2_5,b,p09,0.3,alpha,0.17720000000000002,0.1816,0.004399999999999996,0.18600000000000003,0.12552666666666668,0.22746833333333333,0.1323983333333333,0.2294,6.666666666666302e-05,0.010601666666666659,0.14011666666666667,0.2322133333333333,0.9763440860215054,0.0236559139784946,complete
d2_5_b,d2_5,b,p09,0.4,alpha,0.23479999999999998,0.24133333333333334,0.006533333333333331,0.2478666666666667,0.16733166666666668,0.3042099999999999,0.17804833333333336,0.30821166666666655,0.0006666666666666747,0.014538333333333297,0.187665,0.31221,0.973641742872512,0.026358257127487884,complete
d2_5_b,d2_5,b,p09,0.5,alpha,0.2750666666666667,0.2786,0.003533333333333332,0.28213333333333335,0.20412333333333332,0.34747333333333336,0.21039,0.34947666666666666,0.0003333333333333327,0.007799999999999999,0.21469333333333335,0.3514,0.9874763705103969,0.01252362948960302,complete
d2_5_b,d2_5,b,p09,0.65,alpha,0.3254,0.32753333333333334,0.0021333333333333343,0.32966666666666666,0.24845333333333333,0.40408333333333324,0.25206666666666666,0.40526833333333345,0.0,0.005599999999999995,0.25559666666666664,0.40554499999999993,0.9935288169868555,0.006471183013144593,complete
d2_5_b,d2_5,b,p09,0.8,alpha,0.3519333333333334,0.35340000000000005,0.0014666666666666643,0.3548666666666667,0.27338666666666667,0.43393666666666664,0.27573,0.43453833333333325,0.0,0.0043999999999999925,0.27738833333333335,0.43540333333333336,0.9958669922975766,0.004133007702423438,complete
d2_5_b,d2_5,b,p09,integrated_equal_alpha,integrated,0.1899666666666667,0.19438333333333332,0.004416666666666665,0.1988,0.14258916666666668,0.23737291666666663,0.14912895833333334,0.240500625,0.001608125000000002,0.007850624999999988,0.15450729166666669,0.24354479166666668,0.9777833668678738,0.02221663313212608,complete
d2_5_b,d2_5,b,p10,0.05,alpha,0.03153333333333335,0.04000000000000002,0.008466666666666671,0.048466666666666686,0.01300000000000004,0.05140166666666667,0.024998333333333355,0.056601666666666654,0.003131666666666665,0.015266666666666668,0.03446500000000002,0.06320166666666668,0.8253094910591473,0.17469050894085283,complete
d2_5_b,d2_5,b,p10,0.1,alpha,0.13940000000000002,0.14720000000000003,0.007799999999999999,0.15500000000000005,0.09399333333333336,0.18480166666666664,0.10673333333333333,0.18866833333333333,0.001266666666666668,0.016199999999999996,0.11826333333333335,0.19307166666666664,0.9496774193548385,0.05032258064516126,complete
d2_5_b,d2_5,b,p10,0.2,alpha,0.2875333333333333,0.29053333333333337,0.003000000000000002,0.2935333333333333,0.21333000000000005,0.36407166666666657,0.21806499999999998,0.3654666666666666,0.0002666666666666706,0.0071999999999999955,0.22346333333333335,0.36694166666666667,0.9897796956620488,0.010220304337951404,complete
d2_5_b,d2_5,b,p10,0.3,alpha,0.35613333333333336,0.3586,0.002466666666666665,0.3610666666666667,0.28013,0.43373833333333334,0.28366333333333327,0.4347366666666665,0.0,0.007399999999999995,0.2864649999999999,0.43693333333333334,0.9931683899556867,0.006831610044313142,complete
d2_5_b,d2_5,b,p10,0.4,alpha,0.3919333333333333,0.39259999999999995,0.0006666666666666636,0.3932666666666666,0.31132000000000004,0.470475,0.31213,0.4708016666666666,0.0,0.0019999999999999905,0.3140566666666666,0.4708016666666666,0.9983047974232921,0.0016952025767079091,complete
d2_5_b,d2_5,b,p10,0.5,alpha,0.4168,0.4168,0.0,0.4168,0.33599166666666663,0.4929433333333333,0.33599166666666663,0.4929433333333333,0.0,0.0,0.33599166666666663,0.4929433333333333,1.0,0.0,complete
d2_5_b,d2_5,b,p10,0.65,alpha,0.4428,0.4428,0.0,0.4428,0.3624,0.5187399999999999,0.3624,0.5187399999999999,0.0,0.0,0.3624,0.5187399999999999,1.0,0.0,complete
d2_5_b,d2_5,b,p10,0.8,alpha,0.4575333333333334,0.4575333333333334,0.0,0.4575333333333334,0.3741916666666667,0.5362016666666668,0.3741916666666667,0.5362016666666668,0.0,0.0,0.3741916666666667,0.5362016666666668,1.0,0.0,complete
d2_5_b,d2_5,b,p10,integrated_equal_alpha,integrated,0.31545833333333334,0.31825833333333337,0.0028,0.32105833333333333,0.25258145833333334,0.37706937499999993,0.25645979166666666,0.37869437499999997,0.0009747916666666672,0.0051833333333333315,0.2602666666666667,0.38046,0.9912788434085188,0.008721156591481299,complete
d2_5_b,d2_5,b,p11,0.05,alpha,-0.03639999999999999,0.0014000000000000013,0.037799999999999986,0.039199999999999985,-0.04859999999999997,-0.024998333333333365,0.0002666666666666669,0.002933333333333336,0.02706666666666667,0.049068333333333325,0.02906166666666663,0.050333333333333306,0.03571428571428576,0.9642857142857143,complete
d2_5_b,d2_5,b,p11,0.1,alpha,-0.05939999999999999,0.0010666666666666676,0.060466666666666655,0.06153333333333332,-0.07679999999999998,-0.04226666666666668,0.0,0.002666666666666669,0.043928333333333354,0.07759999999999997,0.04533166666666664,0.07833333333333332,0.0173347778981582,0.9826652221018418,complete
d2_5_b,d2_5,b,p11,0.2,alpha,-0.06973333333333333,0.002133333333333341,0.07186666666666666,0.074,-0.09193333333333333,-0.048599999999999983,0.0002666666666666669,0.004600000000000013,0.05185999999999998,0.09320166666666664,0.05439833333333332,0.09426833333333332,0.02882882882882893,0.9711711711711711,complete
d2_5_b,d2_5,b,p11,0.3,alpha,-0.03933333333333332,0.0017333333333333387,0.04106666666666667,0.0428,-0.05286666666666669,-0.026531666666666665,0.00020000000000000389,0.00366666666666667,0.029131666666666632,0.053801666666666685,0.03133333333333334,0.05486833333333334,0.040498442367601376,0.9595015576323989,complete
d2_5_b,d2_5,b,p11,0.4,alpha,-0.026466666666666656,0.0022666666666666725,0.02873333333333333,0.031000000000000003,-0.03773333333333328,-0.016131666666666645,0.0006666666666666691,0.0043999999999999985,0.019266666666666644,0.039201666666666676,0.021933333333333346,0.04106999999999999,0.07311827956989266,0.9268817204301073,complete
d2_5_b,d2_5,b,p11,0.5,alpha,-0.067,0.0015333333333333384,0.06853333333333335,0.0700666666666667,-0.08760499999999997,-0.04653166666666666,0.00013333333333333716,0.003400000000000003,0.04873000000000002,0.08906666666666668,0.05073333333333338,0.0902,0.021883920076118047,0.9781160799238818,complete
d2_5_b,d2_5,b,p11,0.65,alpha,-0.04233333333333333,0.0010000000000000083,0.043333333333333335,0.04433333333333334,-0.05566666666666665,-0.02986666666666666,0.0,0.002666666666666684,0.03166666666666666,0.05600166666666667,0.03300000000000001,0.056668333333333334,0.02255639097744379,0.9774436090225562,complete
d2_5_b,d2_5,b,p11,0.8,alpha,-0.04513333333333333,0.0016000000000000042,0.04673333333333333,0.04833333333333333,-0.060999999999999985,-0.030131666666666657,0.00019999999999999462,0.0034000000000000167,0.03239833333333333,0.061804999999999964,0.03466499999999996,0.06286666666666665,0.03310344827586215,0.9668965517241378,complete
d2_5_b,d2_5,b,p11,integrated_equal_alpha,integrated,-0.04822499999999999,0.0015916666666666713,0.049816666666666655,0.05140833333333334,-0.0629425,-0.03408124999999999,0.0004997916666666675,0.0029418750000000105,0.03616479166666667,0.06387520833333334,0.03835,0.06490041666666665,0.030961257902415388,0.9690387420975843,complete
d2_5_b,d2_5,b,p12,0.05,alpha,-0.009466666666666663,0.00300000000000001,0.012466666666666675,0.015466666666666684,-0.015533333333333336,-0.0035999999999999934,0.0008666666666666749,0.005866666666666675,0.00846499999999998,0.017133333333333327,0.011466666666666696,0.01973333333333337,0.19396551724137975,0.8060344827586203,complete
