panel_id,endpoint_id,protocol_id,representation,perturbation_scope,metric_output_id,family,state,sst,pooled_sse,separate_sse,pooled_r2,separate_r2,d_p,zero_metric_harm_proportion,mean_downstream,pooled_prediction_at_zero,n,expected_constant_sse,actual_raw_residual_improvement,identity_error
d2_20_a,d2_20,a,common_grid,all5,recall,p08,complete,72.33741854666667,23.946552874497655,10.039757908179812,0.023663745948406922,0.6895135978377953,0.19224898048229663,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,recall,p09,complete,72.33741854666667,4.915475321907097,1.751709643036584,0.023663745948406922,0.6895135978377953,0.043736225904017975,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,recall,p10,complete,72.33741854666667,25.25784726735487,7.304092908497118,0.023663745948406922,0.6895135978377953,0.24819456817186997,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,recall,p11,complete,72.33741854666667,8.54894966957206,2.9407575618095207,0.023663745948406922,0.6895135978377953,0.07752823117602067,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,recall,p12,complete,72.33741854666667,7.956819118283091,0.42346680473304515,0.023663745948406922,0.6895135978377953,0.10414184615518306,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,f1,p08,complete,72.33741854666667,24.00836541254038,9.87037317504117,0.01636484369183,0.6878591622836336,0.19544507561295454,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,f1,p09,complete,72.33741854666667,5.1498371007244925,1.7734838864285722,0.01636484369183,0.6878591622836336,0.046675058111421974,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,f1,p10,complete,72.33741854666667,25.501847000376507,7.54584807965215,0.01636484369183,0.6878591622836336,0.24822559722863902,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,f1,p11,complete,72.33741854666667,8.573498707355114,2.961190820527565,0.01636484369183,0.6878591622836336,0.07758512813402248,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,f1,p12,complete,72.33741854666667,7.9200797780835,0.42856646174649765,0.01636484369183,0.6878591622836336,0.10356345950476574,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,artifact_peak_ratio,p08,complete,72.33741854666667,23.987178616665503,9.944857456969697,0.01145643513757888,0.6841555480019454,0.19412250867974715,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,artifact_peak_ratio,p09,complete,72.33741854666667,5.491735891247327,1.7878625874047414,0.01145643513757888,0.6841555480019454,0.05120272990462225,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,artifact_peak_ratio,p10,complete,72.33741854666667,25.657159449833863,7.70904477226603,0.01145643513757888,0.6841555480019454,0.24811660463096374,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,artifact_peak_ratio,p11,complete,72.33741854666667,8.424090295596688,2.9679114352219447,0.01145643513757888,0.6841555480019454,0.0754267842286192,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,artifact_peak_ratio,p12,complete,72.33741854666667,7.948525349723502,0.4376960679634283,0.01145643513757888,0.6841555480019454,0.1038304854204142,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,missing_peak_ratio,p08,complete,72.33741854666667,23.946552874497655,10.039757908179812,0.023663745948406922,0.6895135978377953,0.19224898048229663,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,missing_peak_ratio,p09,complete,72.33741854666667,4.915475321907097,1.751709643036584,0.023663745948406922,0.6895135978377953,0.043736225904017975,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,missing_peak_ratio,p10,complete,72.33741854666667,25.25784726735487,7.304092908497118,0.023663745948406922,0.6895135978377953,0.24819456817186997,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,missing_peak_ratio,p11,complete,72.33741854666667,8.54894966957206,2.9407575618095207,0.023663745948406922,0.6895135978377953,0.07752823117602067,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,all5,missing_peak_ratio,p12,complete,72.33741854666667,7.956819118283091,0.42346680473304515,0.023663745948406922,0.6895135978377953,0.10414184615518306,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mse,p08,complete,49.07202291111112,9.5185607490099,7.968277445051788,0.4113272490938109,0.6605150049268055,0.0315919991064214,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mse,p09,complete,49.07202291111112,9.450216641207394,1.4693568658456493,0.4113272490938109,0.6605150049268055,0.16263563843329315,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mse,p10,complete,49.07202291111112,9.918585329398018,7.221581145312811,0.4113272490938109,0.6605150049268055,0.054960118293279875,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,rmse,p08,complete,49.07202291111112,9.505260358651526,7.96827744505179,0.41157770519225356,0.660560623843298,0.03132096095536602,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,rmse,p09,complete,49.07202291111112,9.460762525551406,1.467906757799672,0.41157770519225356,0.660560623843298,0.16288009528830638,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,rmse,p10,complete,49.07202291111112,9.909049448011384,7.220792640843489,0.41157770519225356,0.660560623843298,0.05478186240737197,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mae,p08,complete,49.07202291111112,9.081157261998225,7.911729181228129,0.4257133402489415,0.6617131272797032,0.023830851295623057,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mae,p09,complete,49.07202291111112,8.940085710279941,1.4715163577996722,0.4257133402489415,0.6617131272797032,0.1521960764896285,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,mae,p10,complete,49.07202291111112,10.160165152571253,7.217175629630732,0.4257133402489415,0.6617131272797032,0.05997285924551024,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,sam,p08,complete,49.07202291111112,10.70779338429982,8.053303580904604,0.35636655581552135,0.6295867849738135,0.0540937513051693,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,sam,p09,complete,49.07202291111112,9.924243605651736,1.9802524639968673,0.35636655581552135,0.6295867849738135,0.16188432166419112,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,sam,p10,complete,49.07202291111112,10.952358129426544,8.143369729441885,0.35636655581552135,0.6295867849738135,0.05724215618893174,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,pearson_r,p08,complete,49.07202291111112,10.281047801179797,8.622574463881675,0.39024086556115434,0.6366400922875652,0.033796718352171386,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,pearson_r,p09,complete,49.07202291111112,9.332934178473216,1.6151582800932405,0.39024086556115434,0.6366400922875652,0.1572744598762502,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,pearson_r,p10,complete,49.07202291111112,10.308132235789309,7.593072972268908,0.39024086556115434,0.6366400922875652,0.055328048497989356,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,nmse,p08,complete,49.07202291111112,10.74252897970234,9.0580609112673,0.3558729193988074,0.6080367057343987,0.03432644444852579,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,nmse,p09,complete,49.07202291111112,9.891390678937842,1.9571111058201067,0.3558729193988074,0.6080367057343987,0.16168641727873867,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,nmse,p10,complete,49.07202291111112,10.974699198288658,8.219259739428772,0.3558729193988074,0.6080367057343987,0.056150924608326824,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,wasserstein_1_cm1,p08,complete,49.07202291111112,10.368487100265346,8.893036205660291,0.5463396523511311,0.6068044819505831,0.030067048535530744,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,wasserstein_1_cm1,p09,complete,49.07202291111112,2.7311692553356384,2.0634299838161847,0.5463396523511311,0.6068044819505831,0.013607331263457277,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,wasserstein_1_cm1,p10,complete,49.07202291111112,9.162374618086945,8.338433280790717,0.5463396523511311,0.6068044819505831,0.016790449800463948,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,is_like_structure_to_noise,p08,complete,49.07202291111112,19.323417496296287,18.22062785,1.1102230246251565e-16,0.21996580815106026,0.022472879267558893,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,is_like_structure_to_noise,p09,complete,49.07202291111112,10.963377185185212,3.5120892838612177,1.1102230246251565e-16,0.21996580815106026,0.15184391144463782,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,is_like_structure_to_noise,p10,complete,49.07202291111112,18.785228229629617,16.5451386,1.1102230246251565e-16,0.21996580815106026,0.045649017438863335,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,precision,p08,complete,49.07202291111112,15.235701228182217,9.944857456969697,0.06611259715411932,0.6038116290445736,0.10781792673997433,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,precision,p09,complete,49.07202291111112,12.805308085605484,1.7878625874047414,0.06611259715411932,0.6038116290445736,0.2245158207184102,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,precision,p10,complete,49.07202291111112,17.78673471506341,7.70904477226603,0.06611259715411932,0.6038116290445736,0.2053652844320698,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,recall,p08,complete,49.07202291111112,14.768709583133642,10.039757908179812,0.09723011709322715,0.610866654217554,0.09636757146775539,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,recall,p09,complete,49.07202291111112,13.700720236468262,1.751709643036584,0.09723011709322715,0.610866654217554,0.24349945008535864,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,recall,p10,complete,49.07202291111112,15.831314557860356,7.304092908497118,0.09723011709322715,0.610866654217554,0.17376951557121287,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,f1,p08,complete,49.07202291111112,15.012141627629077,9.87037317504117,0.08641149072373566,0.6089481541064232,0.10478003855479297,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,f1,p09,complete,49.07202291111112,13.45824291683502,1.7734838864285722,0.08641149072373566,0.6089481541064232,0.2381144761766226,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,f1,p10,complete,49.07202291111112,16.361251714068604,7.54584807965215,0.08641149072373566,0.6089481541064232,0.17964214865127207,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,artifact_peak_ratio,p08,complete,49.07202291111112,15.235701228182217,9.944857456969697,0.06611259715411932,0.6038116290445736,0.10781792673997433,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,artifact_peak_ratio,p09,complete,49.07202291111112,12.805308085605484,1.7878625874047414,0.06611259715411932,0.6038116290445736,0.2245158207184102,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,artifact_peak_ratio,p10,complete,49.07202291111112,17.78673471506341,7.70904477226603,0.06611259715411932,0.6038116290445736,0.2053652844320698,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,missing_peak_ratio,p08,complete,49.07202291111112,14.768709583133642,10.039757908179812,0.09723011709322715,0.610866654217554,0.09636757146775539,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,missing_peak_ratio,p09,complete,49.07202291111112,13.700720236468262,1.751709643036584,0.09723011709322715,0.610866654217554,0.24349945008535864,0.0,,,,,,
d2_20_a,d2_20,a,common_grid,no_axis,missing_peak_ratio,p10,complete,49.07202291111112,15.831314557860356,7.304092908497118,0.09723011709322715,0.610866654217554,0.17376951557121287,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mse,p08,complete,67.56042023666666,12.390491568996994,0.24195021993284926,0.38364051855599923,0.7546272500438036,0.17981743314365647,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mse,p09,complete,67.56042023666666,6.8006896108052,5.656951600028995,0.38364051855599923,0.7546272500438036,0.016929113329515258,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mse,p10,complete,67.56042023666666,22.17534853674178,10.414706048371979,0.38364051855599923,0.7546272500438036,0.17407592266554633,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mse,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.38364051855599923,0.7546272500438036,8.213117454315569e-05,1.0,-0.02029166666666666,-0.015483333333333347,240,0.0055488166666666176,0.005548816666666623,5.204170427930421e-18
d2_20_b,d2_20,b,native,all5,mse,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.38364051855599923,0.7546272500438036,8.213117454315711e-05,1.0,-0.010674999999999995,-0.015483333333333347,240,0.0055488166666667095,0.005548816666666692,-1.734723475976807e-17
d2_20_b,d2_20,b,native,all5,rmse,p08,complete,67.56042023666666,12.390491568996993,0.24195021993284926,0.38364051855599923,0.754667297308801,0.17981743314365647,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,rmse,p09,complete,67.56042023666666,6.8006896108052,5.65547920722496,0.38364051855599923,0.754667297308801,0.016950907048365396,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,rmse,p10,complete,67.56042023666666,22.17534853674178,10.413472831123462,0.38364051855599923,0.754667297308801,0.17409417621169362,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,rmse,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.38364051855599923,0.754667297308801,8.213117454315569e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,rmse,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.38364051855599923,0.754667297308801,8.213117454315711e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,mae,p08,complete,67.56042023666666,12.489121920489449,0.24013219326618257,0.380109696192499,0.7547801894222823,0.18130422641414312,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mae,p09,complete,67.56042023666666,6.922895709198887,5.652965302463055,0.380109696192499,0.7547801894222823,0.018796958371295174,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mae,p10,complete,67.56042023666666,22.19305592951473,10.41017772392384,0.380109696192499,0.7547801894222823,0.1744050460952586,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,mae,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.380109696192499,0.7547801894222823,8.213117454315569e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,mae,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.380109696192499,0.7547801894222823,8.213117454315711e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,sam,p08,complete,67.56042023666666,11.535288139818284,0.23194918037409906,0.37148399132451093,0.725572632440578,0.1673071144295457,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,sam,p09,complete,67.56042023666666,7.633905441195114,6.5950823041089635,0.37148399132451093,0.725572632440578,0.015376208931902937,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,sam,p10,complete,67.56042023666666,23.01863622390841,11.449518558940337,0.37148399132451093,0.725572632440578,0.17124105540553214,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,sam,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.37148399132451093,0.725572632440578,8.213117454315569e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,sam,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.37148399132451093,0.725572632440578,8.213117454315711e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,pearson_r,p08,complete,67.56042023666666,11.996115015940408,0.23882975511982613,0.37975659156891384,0.7415714926395132,0.17402623044134974,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,pearson_r,p09,complete,67.56042023666666,7.254261405466343,6.129914752181238,0.37975659156891384,0.7415714926395132,0.01664209087726923,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,pearson_r,p10,complete,67.56042023666666,22.378553034553235,10.826915817774601,0.37975659156891384,0.7415714926395132,0.17098231740289394,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,pearson_r,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.37975659156891384,0.7415714926395132,8.213117454315569e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,pearson_r,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.37975659156891384,0.7415714926395132,8.213117454315711e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,nmse,p08,complete,67.56042023666666,11.777766037180818,0.24888264761904805,0.36742787831653223,0.7225159527134131,0.1706455251340306,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,nmse,p09,complete,67.56042023666666,7.363284758069504,6.367820896033852,0.36742787831653223,0.7225159527134131,0.014734423772802286,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,nmse,p10,complete,67.56042023666666,23.320811709017924,11.86635706666667,0.36742787831653223,0.7225159527134131,0.1695438631409615,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,nmse,p11,complete,67.56042023666666,0.15786039999999968,0.15231158333333306,0.36742787831653223,0.7225159527134131,8.213117454315569e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,nmse,p12,complete,67.56042023666666,0.11711546666666656,0.11156664999999985,0.36742787831653223,0.7225159527134131,8.213117454315711e-05,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,wasserstein_1_cm1,p08,complete,67.56042023666666,13.82938577342663,0.2421662256630829,0.2999308123191292,0.7174134451475975,0.20111212304729625,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,wasserstein_1_cm1,p09,complete,67.56042023666666,9.301878885079088,6.874769435717424,0.2999308123191292,0.7174134451475975,0.03592502001703676,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,wasserstein_1_cm1,p10,complete,67.56042023666666,23.828661369684347,11.713665748556835,0.2999308123191292,0.7174134451475975,0.1793209038470784,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,wasserstein_1_cm1,p11,complete,67.56042023666666,0.22325642719388641,0.14988046146324402,0.2999308123191292,0.7174134451475975,0.0010860791788091856,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,wasserstein_1_cm1,p12,complete,67.56042023666666,0.11378605907753768,0.11118452765957434,0.2999308123191292,0.7174134451475975,3.850673824777993e-05,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,is_like_structure_to_noise,p08,complete,67.56042023666666,1.5635355393553199,0.24287876438356207,0.06858328336180286,0.552021487489425,0.019547788044323115,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,is_like_structure_to_noise,p09,complete,67.56042023666666,10.297428774161611,9.896160964494381,0.06858328336180286,0.552021487489425,0.005939391854899272,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,is_like_structure_to_noise,p10,complete,67.56042023666666,44.5939407177209,19.8626986,0.06858328336180286,0.552021487489425,0.3660611054680601,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,is_like_structure_to_noise,p11,complete,67.56042023666666,3.518617077799184,0.15231158333333306,0.06858328336180286,0.552021487489425,0.04982659199977676,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,is_like_structure_to_noise,p12,complete,67.56042023666666,2.953382682495857,0.11156664999999985,0.06858328336180286,0.552021487489425,0.04206332676056291,1.0,,,,,,
d2_20_b,d2_20,b,native,all5,precision,p08,complete,67.56042023666666,0.2855454083960751,0.24705767092594838,0.30805302534869927,0.7345244825650505,0.0005696787754620648,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,precision,p09,complete,67.56042023666666,14.548983719129374,6.143992689275105,0.30805302534869927,0.7345244825650505,0.12440702707903938,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,precision,p10,complete,67.56042023666666,24.0266938153108,11.28794989460037,0.30805302534869927,0.7345244825650505,0.18855335529421127,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,precision,p11,complete,67.56042023666666,5.53935915773936,0.1468302337662335,0.30805302534869927,0.7345244825650505,0.0798178712489191,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,precision,p12,complete,67.56042023666666,2.347646288356395,0.10980703188405783,0.30805302534869927,0.7345244825650505,0.03312352481871936,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,recall,p08,complete,67.56042023666666,0.36051032080638507,0.2393521504799883,0.3005498659278941,0.7428843228697599,0.0017933306202355635,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,recall,p09,complete,67.56042023666666,14.363516800386671,6.014956818120654,0.3005498659278941,0.7428843228697599,0.12357175921968369,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,recall,p10,complete,67.56042023666666,24.47885391004352,10.859896962103187,0.3005498659278941,0.7428843228697599,0.20158188626169904,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,recall,p11,complete,67.56042023666666,5.370216737727954,0.1468302337662335,0.3005498659278941,0.7428843228697599,0.07731429860359078,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,recall,p12,complete,67.56042023666666,2.6820472235397803,0.10980703188405783,0.3005498659278941,0.7428843228697599,0.038073182236656754,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,f1,p08,complete,67.56042023666666,0.3192305361838391,0.24108344503845713,0.3102152922666277,0.7392511173602978,0.0011566993051794203,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,f1,p09,complete,67.56042023666666,14.59229185797085,6.127687918538052,0.3102152922666277,0.7392511173602978,0.12528939147774654,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,f1,p10,complete,67.56042023666666,23.955649364188922,10.990895458152758,0.3102152922666277,0.7392511173602978,0.19189865694470443,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,f1,p11,complete,67.56042023666666,5.570459488308449,0.1468302337662335,0.3102152922666277,0.7392511173602978,0.08027820483565735,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,f1,p12,complete,67.56042023666666,2.164513480640867,0.10980703188405783,0.3102152922666277,0.7392511173602978,0.030412872530382374,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,artifact_peak_ratio,p08,complete,67.56042023666666,0.2855454083960751,0.24705767092594838,0.30805302534869927,0.7345244825650505,0.0005696787754620648,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,artifact_peak_ratio,p09,complete,67.56042023666666,14.548983719129374,6.143992689275105,0.30805302534869927,0.7345244825650505,0.12440702707903938,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,artifact_peak_ratio,p10,complete,67.56042023666666,24.0266938153108,11.28794989460037,0.30805302534869927,0.7345244825650505,0.18855335529421127,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,artifact_peak_ratio,p11,complete,67.56042023666666,5.53935915773936,0.1468302337662335,0.30805302534869927,0.7345244825650505,0.0798178712489191,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,artifact_peak_ratio,p12,complete,67.56042023666666,2.347646288356395,0.10980703188405783,0.30805302534869927,0.7345244825650505,0.03312352481871936,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,missing_peak_ratio,p08,complete,67.56042023666666,0.36051032080638507,0.2393521504799883,0.3005498659278941,0.7428843228697599,0.0017933306202355635,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,missing_peak_ratio,p09,complete,67.56042023666666,14.363516800386671,6.014956818120654,0.3005498659278941,0.7428843228697599,0.12357175921968369,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,missing_peak_ratio,p10,complete,67.56042023666666,24.47885391004352,10.859896962103187,0.3005498659278941,0.7428843228697599,0.20158188626169904,0.0,,,,,,
d2_20_b,d2_20,b,native,all5,missing_peak_ratio,p11,complete,67.56042023666666,5.370216737727954,0.1468302337662335,0.3005498659278941,0.7428843228697599,0.07731429860359078,0.5,,,,,,
d2_20_b,d2_20,b,native,all5,missing_peak_ratio,p12,complete,67.56042023666666,2.6820472235397803,0.10980703188405783,0.3005498659278941,0.7428843228697599,0.038073182236656754,0.5,,,,,,
d2_20_b,d2_20,b,native,no_axis,mse,p08,complete,51.97175955,12.390491568996994,0.24195021993284926,0.2040575482777941,0.6861063006219918,0.23375274291755516,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,mse,p09,complete,51.97175955,6.8006896108052,5.656951600028995,0.2040575482777941,0.6861063006219918,0.02200691338294714,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,mse,p10,complete,51.97175955,22.17534853674178,10.414706048371979,0.2040575482777941,0.6861063006219918,0.22628909604369546,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,rmse,p08,complete,51.97175955,12.390491568996993,0.24195021993284926,0.2040575482777941,0.6861583598571607,0.23375274291755516,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,rmse,p09,complete,51.97175955,6.8006896108052,5.65547920722496,0.2040575482777941,0.6861583598571607,0.022035244015136315,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,rmse,p10,complete,51.97175955,22.17534853674178,10.413472831123462,0.2040575482777941,0.6861583598571607,0.2263128246466752,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,mae,p08,complete,51.97175955,12.489121920489449,0.24013219326618257,0.19946767399367238,0.6863051133766535,0.235685492145768,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,mae,p09,complete,51.97175955,6.922895709198887,5.652965302463055,0.19946767399367238,0.6863051133766535,0.024435008891974894,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,mae,p10,complete,51.97175955,22.19305592951473,10.41017772392384,0.19946767399367238,0.6863051133766535,0.22671693834523812,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,sam,p08,complete,51.97175955,11.535288139818284,0.23194918037409906,0.1882547335282243,0.6483369006231117,0.21749001875854682,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,sam,p09,complete,51.97175955,7.633905441195114,6.5950823041089635,0.1882547335282243,0.6483369006231117,0.01998822333668997,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,sam,p10,complete,51.97175955,23.01863622390841,11.449518558940337,0.1882547335282243,0.6483369006231117,0.2226039249996505,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,pearson_r,p08,complete,51.97175955,11.996115015940408,0.23882975511982613,0.1990086574630897,0.6691345362565146,0.2262244988936608,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,pearson_r,p09,complete,51.97175955,7.254261405466343,6.129914752181238,0.1990086574630897,0.6691345362565146,0.02163380002948362,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,pearson_r,p10,complete,51.97175955,22.378553034553235,10.826915817774601,0.1990086574630897,0.6691345362565146,0.22226757987028048,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,nmse,p08,complete,51.97175955,11.777766037180818,0.24888264761904805,0.1829820103855182,0.6443633856087221,0.22182976850091599,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,nmse,p09,complete,51.97175955,7.363284758069504,6.367820896033852,0.1829820103855182,0.6443633856087221,0.019153938035866517,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,nmse,p10,complete,51.97175955,23.320811709017924,11.86635706666667,0.1829820103855182,0.6443633856087221,0.2203976686864214,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,wasserstein_1_cm1,p08,complete,51.97175955,13.82938577342663,0.2421662256630829,0.09845162293420429,0.6376762770207702,0.26143466500671037,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,wasserstein_1_cm1,p09,complete,51.97175955,9.197008332445298,6.874769435717424,0.09845162293420429,0.6376762770207702,0.0446827068553209,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,wasserstein_1_cm1,p10,complete,51.97175955,23.828661369684347,11.713665748556835,0.09845162293420429,0.6376762770207702,0.2331072822245348,0.0,,,,,,
d2_20_b,d2_20,b,native,no_axis,is_like_structure_to_noise,p08,complete,51.97175955,7.451662311260474,0.24287876438356207,0.01886096598628917,0.4227299866571874,0.13870578193416028,0.0,,,,,,
