panel_id,endpoint_id,protocol_id,representation,metric_output_id,group,state,oc,bootstrap_lower,bootstrap_upper,pair_count_per_cluster
d2_20_a,d2_20,a,common_grid,f1,nonaxis_nonaxis,complete,0.3186631944444444,0.28003038194444446,0.3702256944444445,192
d2_20_a,d2_20,a,common_grid,f1,mixed,complete,0.3732638888888889,0.34657009548611106,0.41024414062500003,384
d2_20_a,d2_20,a,common_grid,f1,axis_axis,complete,0.5575520833333333,0.4765494791666667,0.6299544270833334,64
d2_20_a,d2_20,a,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.30980902777777775,0.2698697916666667,0.36286458333333316,192
d2_20_a,d2_20,a,common_grid,artifact_peak_ratio,mixed,complete,0.37248263888888894,0.3444856770833333,0.4102506510416666,384
d2_20_a,d2_20,a,common_grid,artifact_peak_ratio,axis_axis,complete,0.55859375,0.47473307291666667,0.6317838541666665,64
d2_20_a,d2_20,a,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.32543402777777775,0.2871506076388889,0.37561631944444435,192
d2_20_a,d2_20,a,common_grid,missing_peak_ratio,mixed,complete,0.37552083333333336,0.35021375868055565,0.41080837673611115,384
d2_20_a,d2_20,a,common_grid,missing_peak_ratio,axis_axis,complete,0.5565104166666667,0.47525390625,0.6286588541666666,64
d2_20_b,d2_20,b,native,mse,nonaxis_nonaxis,complete,0.6209201388888889,0.6014713541666666,0.6419270833333334,192
d2_20_b,d2_20,b,native,mse,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,rmse,nonaxis_nonaxis,complete,0.6197916666666665,0.6003450520833333,0.6412348090277779,192
d2_20_b,d2_20,b,native,rmse,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,mae,nonaxis_nonaxis,complete,0.6110243055555556,0.5911458333333334,0.6319444444444444,192
d2_20_b,d2_20,b,native,mae,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,sam,nonaxis_nonaxis,complete,0.6138020833333334,0.5914930555555556,0.638634982638889,192
d2_20_b,d2_20,b,native,sam,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,pearson_r,nonaxis_nonaxis,complete,0.6084201388888889,0.5860199652777778,0.6339431423611112,192
d2_20_b,d2_20,b,native,pearson_r,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,nmse,nonaxis_nonaxis,complete,0.6143229166666667,0.5939149305555554,0.6364583333333332,192
d2_20_b,d2_20,b,native,nmse,mixed,complete,0.9074652777777777,0.8502115885416667,0.9586914062499998,384
d2_20_b,d2_20,b,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.5207465277777777,0.4885394965277778,0.5553841145833334,192
d2_20_b,d2_20,b,native,wasserstein_1_cm1,mixed,complete,0.8862847222222222,0.8322005208333332,0.9358528645833333,384
d2_20_b,d2_20,b,native,wasserstein_1_cm1,axis_axis,complete,0.4114583333333333,0.37734375,0.4466210937499999,64
d2_20_b,d2_20,b,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.4440104166666668,0.4072048611111112,0.4784809027777778,192
d2_20_b,d2_20,b,native,is_like_structure_to_noise,mixed,complete,0.3287326388888889,0.3114995659722222,0.347658420138889,384
d2_20_b,d2_20,b,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d2_20_b,d2_20,b,native,precision,nonaxis_nonaxis,complete,0.6063368055555555,0.5665733506944444,0.6421896701388888,192
d2_20_b,d2_20,b,native,precision,mixed,complete,0.7578125,0.7224782986111109,0.7894097222222222,384
d2_20_b,d2_20,b,native,precision,axis_axis,complete,0.46458333333333335,0.44479166666666664,0.4851627604166666,64
d2_20_b,d2_20,b,native,recall,nonaxis_nonaxis,complete,0.5952256944444445,0.5621506076388889,0.6276041666666665,192
d2_20_b,d2_20,b,native,recall,mixed,complete,0.7619791666666667,0.7267784288194444,0.7934906684027776,384
d2_20_b,d2_20,b,native,recall,axis_axis,complete,0.46458333333333335,0.44479166666666664,0.4851627604166666,64
d2_20_b,d2_20,b,native,f1,nonaxis_nonaxis,complete,0.6014756944444445,0.5644053819444446,0.6352452256944445,192
d2_20_b,d2_20,b,native,f1,mixed,complete,0.7621527777777779,0.7275564236111111,0.7933615451388889,384
d2_20_b,d2_20,b,native,f1,axis_axis,complete,0.46458333333333335,0.44479166666666664,0.4851627604166666,64
d2_20_b,d2_20,b,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.6063368055555555,0.5665733506944444,0.6421896701388888,192
d2_20_b,d2_20,b,native,artifact_peak_ratio,mixed,complete,0.7578125,0.7224782986111109,0.7894097222222222,384
d2_20_b,d2_20,b,native,artifact_peak_ratio,axis_axis,complete,0.46458333333333335,0.44479166666666664,0.4851627604166666,64
d2_20_b,d2_20,b,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.5952256944444445,0.5621506076388889,0.6276041666666665,192
d2_20_b,d2_20,b,native,missing_peak_ratio,mixed,complete,0.7619791666666667,0.7267784288194444,0.7934906684027776,384
d2_20_b,d2_20,b,native,missing_peak_ratio,axis_axis,complete,0.46458333333333335,0.44479166666666664,0.4851627604166666,64
d2_20_b,d2_20,b,common_grid,mse,nonaxis_nonaxis,complete,0.6330729166666665,0.6141427951388889,0.6535611979166667,192
d2_20_b,d2_20,b,common_grid,mse,mixed,complete,0.7506944444444444,0.7229578993055554,0.7784299045138889,384
d2_20_b,d2_20,b,common_grid,mse,axis_axis,complete,0.39166666666666666,0.34452473958333335,0.43802734374999996,64
d2_20_b,d2_20,b,common_grid,rmse,nonaxis_nonaxis,complete,0.6365451388888889,0.6176215277777778,0.6577278645833334,192
d2_20_b,d2_20,b,common_grid,rmse,mixed,complete,0.7511284722222222,0.7233062065972223,0.7789583333333333,384
d2_20_b,d2_20,b,common_grid,rmse,axis_axis,complete,0.39166666666666666,0.34452473958333335,0.43802734374999996,64
d2_20_b,d2_20,b,common_grid,mae,nonaxis_nonaxis,complete,0.6072048611111112,0.5876671006944444,0.6276063368055557,192
d2_20_b,d2_20,b,common_grid,mae,mixed,complete,0.7607638888888889,0.7308561197916666,0.7900618489583332,384
d2_20_b,d2_20,b,common_grid,mae,axis_axis,complete,0.378125,0.3247330729166667,0.4309895833333333,64
d2_20_b,d2_20,b,common_grid,sam,nonaxis_nonaxis,complete,0.6361979166666666,0.6169249131944443,0.6570334201388889,192
d2_20_b,d2_20,b,common_grid,sam,mixed,complete,0.7450520833333333,0.7173155381944444,0.7727864583333331,384
d2_20_b,d2_20,b,common_grid,sam,axis_axis,complete,0.39114583333333336,0.34400390625,0.43776041666666665,64
d2_20_b,d2_20,b,common_grid,pearson_r,nonaxis_nonaxis,complete,0.6125868055555556,0.5905360243055556,0.6375868055555555,192
d2_20_b,d2_20,b,common_grid,pearson_r,mixed,complete,0.6899305555555556,0.6636686197916666,0.7198350694444444,384
d2_20_b,d2_20,b,common_grid,pearson_r,axis_axis,complete,0.39010416666666664,0.34243489583333336,0.43698567708333325,64
d2_20_b,d2_20,b,common_grid,nmse,nonaxis_nonaxis,complete,0.6344618055555553,0.6151909722222223,0.6556488715277777,192
d2_20_b,d2_20,b,common_grid,nmse,mixed,complete,0.7494791666666668,0.7215700954861112,0.7774316406249999,384
d2_20_b,d2_20,b,common_grid,nmse,axis_axis,complete,0.3927083333333333,0.3453125,0.4395833333333333,64
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.5209201388888889,0.4887934027777777,0.5553927951388888,192
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,mixed,complete,0.9061631944444445,0.8487803819444445,0.9573036024305556,384
d2_20_b,d2_20,b,common_grid,wasserstein_1_cm1,axis_axis,complete,0.39947916666666666,0.36041015625,0.43776692708333326,64
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.43897569444444445,0.4019900173611111,0.47430555555555554,192
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,mixed,complete,0.564236111111111,0.5236056857638889,0.5996538628472221,384
d2_20_b,d2_20,b,common_grid,is_like_structure_to_noise,axis_axis,complete,0.6307291666666667,0.5757747395833334,0.68412109375,64
d2_20_b,d2_20,b,common_grid,precision,nonaxis_nonaxis,complete,0.6065104166666667,0.5664040798611111,0.6431488715277779,192
d2_20_b,d2_20,b,common_grid,precision,mixed,complete,0.3393229166666666,0.3191840277777779,0.36171875,384
d2_20_b,d2_20,b,common_grid,precision,axis_axis,complete,0.3671875,0.3122265625,0.4195507812499999,64
d2_20_b,d2_20,b,common_grid,recall,nonaxis_nonaxis,complete,0.5967881944444444,0.5639756944444445,0.62908203125,192
d2_20_b,d2_20,b,common_grid,recall,mixed,complete,0.3555555555555555,0.33598090277777776,0.37851888020833335,384
d2_20_b,d2_20,b,common_grid,recall,axis_axis,complete,0.3619791666666667,0.30598307291666665,0.41458984374999996,64
d2_20_b,d2_20,b,common_grid,f1,nonaxis_nonaxis,complete,0.6026909722222222,0.565622829861111,0.6368077256944447,192
d2_20_b,d2_20,b,common_grid,f1,mixed,complete,0.34661458333333345,0.326474609375,0.36927300347222214,384
d2_20_b,d2_20,b,common_grid,f1,axis_axis,complete,0.3625,0.30755208333333334,0.4158854166666667,64
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.6065104166666667,0.5664040798611111,0.6431488715277779,192
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,mixed,complete,0.3393229166666666,0.3191840277777779,0.36171875,384
d2_20_b,d2_20,b,common_grid,artifact_peak_ratio,axis_axis,complete,0.3671875,0.3122265625,0.4195507812499999,64
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.5967881944444444,0.5639756944444445,0.62908203125,192
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,mixed,complete,0.3555555555555555,0.33598090277777776,0.37851888020833335,384
d2_20_b,d2_20,b,common_grid,missing_peak_ratio,axis_axis,complete,0.3619791666666667,0.30598307291666665,0.41458984374999996,64
d4_a,d4,a,native,mse,nonaxis_nonaxis,complete,0.8005967881944446,0.7941075303819444,0.806814236111111,192
d4_a,d4,a,native,mse,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,rmse,nonaxis_nonaxis,complete,0.8023111979166667,0.7957459852430555,0.8084418402777779,192
d4_a,d4,a,native,rmse,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,mae,nonaxis_nonaxis,complete,0.7860894097222223,0.7824647352430554,0.7895399305555556,192
d4_a,d4,a,native,mae,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,sam,nonaxis_nonaxis,complete,0.8014973958333333,0.7953553602430556,0.8072715928819445,192
d4_a,d4,a,native,sam,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,pearson_r,nonaxis_nonaxis,complete,0.8008246527777778,0.7949652777777778,0.8065104166666667,192
d4_a,d4,a,native,pearson_r,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,nmse,nonaxis_nonaxis,complete,0.8004774305555556,0.7939667426215277,0.8065874565972223,192
d4_a,d4,a,native,nmse,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.741037326388889,0.7332682291666667,0.7487630208333333,192
d4_a,d4,a,native,wasserstein_1_cm1,mixed,complete,0.9813476562500001,0.98095703125,0.981759982638889,384
d4_a,d4,a,native,wasserstein_1_cm1,axis_axis,complete,0.6759765625,0.6501285807291667,0.701962890625,64
d4_a,d4,a,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.2596137152777778,0.2521261935763889,0.2671006944444444,192
d4_a,d4,a,native,is_like_structure_to_noise,mixed,complete,0.33327907986111105,0.3332139756944444,0.3333224826388888,384
d4_a,d4,a,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d4_a,d4,a,native,precision,nonaxis_nonaxis,complete,0.3645616319444444,0.35690104166666664,0.37213541666666666,192
d4_a,d4,a,native,precision,mixed,complete,0.8351128472222223,0.834396701388889,0.8357964409722224,384
d4_a,d4,a,native,precision,axis_axis,complete,0.61181640625,0.5955721028645834,0.6278662109375,64
d4_a,d4,a,native,recall,nonaxis_nonaxis,complete,0.3633897569444445,0.3557720269097222,0.3709217664930556,192
d4_a,d4,a,native,recall,mixed,complete,0.833154296875,0.831461181640625,0.8348145887586805,384
d4_a,d4,a,native,recall,axis_axis,complete,0.61181640625,0.5955721028645834,0.6278662109375,64
d4_a,d4,a,native,f1,nonaxis_nonaxis,complete,0.36349826388888895,0.3558582899305555,0.37105034722222213,192
d4_a,d4,a,native,f1,mixed,complete,0.8372395833333335,0.8364146592881946,0.8380859375,384
d4_a,d4,a,native,f1,axis_axis,complete,0.61181640625,0.5955721028645834,0.6278662109375,64
d4_a,d4,a,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.3645616319444444,0.35690104166666664,0.37213541666666666,192
d4_a,d4,a,native,artifact_peak_ratio,mixed,complete,0.8351128472222223,0.834396701388889,0.8357964409722224,384
d4_a,d4,a,native,artifact_peak_ratio,axis_axis,complete,0.61181640625,0.5955721028645834,0.6278662109375,64
d4_a,d4,a,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.3633897569444445,0.3557720269097222,0.3709217664930556,192
d4_a,d4,a,native,missing_peak_ratio,mixed,complete,0.833154296875,0.831461181640625,0.8348145887586805,384
d4_a,d4,a,native,missing_peak_ratio,axis_axis,complete,0.61181640625,0.5955721028645834,0.6278662109375,64
d4_a,d4,a,common_grid,mse,nonaxis_nonaxis,complete,0.8014973958333333,0.7946180555555556,0.8078130425347223,192
d4_a,d4,a,common_grid,mse,mixed,complete,0.9975260416666667,0.9954096137152777,0.9992838541666667,384
d4_a,d4,a,common_grid,mse,axis_axis,complete,0.6883463541666667,0.6609993489583333,0.715302734375,64
d4_a,d4,a,common_grid,rmse,nonaxis_nonaxis,complete,0.8037543402777777,0.7969835069444445,0.8100482855902779,192
d4_a,d4,a,common_grid,rmse,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,common_grid,rmse,axis_axis,complete,0.6913411458333333,0.6642561848958334,0.7182291666666667,64
d4_a,d4,a,common_grid,mae,nonaxis_nonaxis,complete,0.7860894097222223,0.7824647352430554,0.7895399305555556,192
d4_a,d4,a,common_grid,mae,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,common_grid,mae,axis_axis,complete,0.699609375,0.6721956380208334,0.726630859375,64
d4_a,d4,a,common_grid,sam,nonaxis_nonaxis,complete,0.7976996527777779,0.7917306857638889,0.8035167100694444,192
d4_a,d4,a,common_grid,sam,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,common_grid,sam,axis_axis,complete,0.6912760416666667,0.6641910807291667,0.7182291666666667,64
d4_a,d4,a,common_grid,pearson_r,nonaxis_nonaxis,complete,0.8001085069444444,0.7943126085069445,0.8058170572916666,192
d4_a,d4,a,common_grid,pearson_r,mixed,complete,0.9998806423611112,0.9997504340277779,0.9999782986111112,384
d4_a,d4,a,common_grid,pearson_r,axis_axis,complete,0.6896484375,0.6628190104166667,0.7166031901041666,64
d4_a,d4,a,common_grid,nmse,nonaxis_nonaxis,complete,0.8014973958333333,0.7946180555555556,0.8078130425347223,192
d4_a,d4,a,common_grid,nmse,mixed,complete,0.9979166666666667,0.9961043294270834,0.9994034830729167,384
d4_a,d4,a,common_grid,nmse,axis_axis,complete,0.6883463541666667,0.661064453125,0.715302734375,64
d4_a,d4,a,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.7413628472222222,0.7337196180555556,0.7490028211805556,192
d4_a,d4,a,common_grid,wasserstein_1_cm1,mixed,complete,0.9999240451388889,0.9998155381944446,0.9999891493055556,384
d4_a,d4,a,common_grid,wasserstein_1_cm1,axis_axis,complete,0.7024088541666667,0.673759765625,0.7315771484375,64
d4_a,d4,a,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.2595703125,0.2520827907986111,0.26705729166666664,192
d4_a,d4,a,common_grid,is_like_structure_to_noise,mixed,complete,0.50546875,0.5030376519097223,0.5079755316840278,384
d4_a,d4,a,common_grid,is_like_structure_to_noise,axis_axis,complete,0.3318359375,0.30546712239583335,0.35859537760416665,64
d4_a,d4,a,common_grid,precision,nonaxis_nonaxis,complete,0.3644314236111111,0.3567708333333333,0.3720062934027778,192
d4_a,d4,a,common_grid,precision,mixed,complete,0.5624457465277778,0.5613172743055554,0.5635525173611112,384
d4_a,d4,a,common_grid,precision,axis_axis,complete,0.6895182291666667,0.6610009765625,0.7171907552083333,64
d4_a,d4,a,common_grid,recall,nonaxis_nonaxis,complete,0.3634114583333333,0.3557720269097222,0.3709223090277778,192
d4_a,d4,a,common_grid,recall,mixed,complete,0.5505750868055556,0.5492510308159722,0.5519856770833333,384
d4_a,d4,a,common_grid,recall,axis_axis,complete,0.6923828125,0.6634098307291667,0.7205110677083333,64
d4_a,d4,a,common_grid,f1,nonaxis_nonaxis,complete,0.3634765625,0.3558365885416666,0.3710080295138889,192
d4_a,d4,a,common_grid,f1,mixed,complete,0.5610243055555556,0.5601345486111111,0.5619794379340278,384
d4_a,d4,a,common_grid,f1,axis_axis,complete,0.6905598958333333,0.6619742838541667,0.7179768880208334,64
d4_a,d4,a,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.3644314236111111,0.3567708333333333,0.3720062934027778,192
d4_a,d4,a,common_grid,artifact_peak_ratio,mixed,complete,0.5624457465277778,0.5613172743055554,0.5635525173611112,384
d4_a,d4,a,common_grid,artifact_peak_ratio,axis_axis,complete,0.6895182291666667,0.6610009765625,0.7171907552083333,64
d4_a,d4,a,common_grid,missing_peak_ratio,nonaxis_nonaxis,complete,0.3634114583333333,0.3557720269097222,0.3709223090277778,192
d4_a,d4,a,common_grid,missing_peak_ratio,mixed,complete,0.5505750868055556,0.5492510308159722,0.5519856770833333,384
d4_a,d4,a,common_grid,missing_peak_ratio,axis_axis,complete,0.6923828125,0.6634098307291667,0.7205110677083333,64
d4_b,d4,b,native,mse,nonaxis_nonaxis,complete,0.5973849826388888,0.5916558159722223,0.6026806640625001,192
d4_b,d4,b,native,mse,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,mse,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,rmse,nonaxis_nonaxis,complete,0.5982855902777777,0.5925236002604166,0.6038091362847222,192
d4_b,d4,b,native,rmse,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,rmse,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,mae,nonaxis_nonaxis,complete,0.5612413194444446,0.5570735677083335,0.5650184461805556,192
d4_b,d4,b,native,mae,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,mae,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,sam,nonaxis_nonaxis,complete,0.5967013888888889,0.5908420138888889,0.6025396050347223,192
d4_b,d4,b,native,sam,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,sam,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,pearson_r,nonaxis_nonaxis,complete,0.596506076388889,0.5902332899305556,0.6025830078125001,192
d4_b,d4,b,native,pearson_r,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,pearson_r,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,nmse,nonaxis_nonaxis,complete,0.5979166666666667,0.5920781792534722,0.6031803385416666,192
d4_b,d4,b,native,nmse,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,native,nmse,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.254296875,0.24633246527777777,0.2632600911458333,192
d4_b,d4,b,native,wasserstein_1_cm1,mixed,complete,0.6545030381944444,0.6435649956597221,0.6657557508680556,384
d4_b,d4,b,native,wasserstein_1_cm1,axis_axis,complete,0.4475911458333333,0.42916666666666664,0.46543294270833335,64
d4_b,d4,b,native,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.7450086805555556,0.7358713107638889,0.7530604383680556,192
d4_b,d4,b,native,is_like_structure_to_noise,mixed,complete,0.6456271701388888,0.6373036024305556,0.653225368923611,384
d4_b,d4,b,native,is_like_structure_to_noise,axis_axis,complete,0.5,0.5,0.5,64
d4_b,d4,b,native,precision,nonaxis_nonaxis,complete,0.8480034722222222,0.8366525607638889,0.8580094401041667,192
d4_b,d4,b,native,precision,mixed,complete,0.6675347222222222,0.6590036349826389,0.675564236111111,384
d4_b,d4,b,native,precision,axis_axis,complete,0.47171223958333336,0.4592415364583333,0.4837239583333333,64
d4_b,d4,b,native,recall,nonaxis_nonaxis,complete,0.846875,0.8355213758680555,0.8568370225694444,192
d4_b,d4,b,native,recall,mixed,complete,0.6768934461805555,0.6682231987847222,0.6847135416666668,384
d4_b,d4,b,native,recall,axis_axis,complete,0.47171223958333336,0.4592415364583333,0.4837239583333333,64
d4_b,d4,b,native,f1,nonaxis_nonaxis,complete,0.8469835069444446,0.8355875651041668,0.8569661458333333,192
d4_b,d4,b,native,f1,mixed,complete,0.6696831597222221,0.6610994466145833,0.6777457682291667,384
d4_b,d4,b,native,f1,axis_axis,complete,0.47171223958333336,0.4592415364583333,0.4837239583333333,64
d4_b,d4,b,native,artifact_peak_ratio,nonaxis_nonaxis,complete,0.8480034722222222,0.8366525607638889,0.8580094401041667,192
d4_b,d4,b,native,artifact_peak_ratio,mixed,complete,0.6675347222222222,0.6590036349826389,0.675564236111111,384
d4_b,d4,b,native,artifact_peak_ratio,axis_axis,complete,0.47171223958333336,0.4592415364583333,0.4837239583333333,64
d4_b,d4,b,native,missing_peak_ratio,nonaxis_nonaxis,complete,0.846875,0.8355213758680555,0.8568370225694444,192
d4_b,d4,b,native,missing_peak_ratio,mixed,complete,0.6768934461805555,0.6682231987847222,0.6847135416666668,384
d4_b,d4,b,native,missing_peak_ratio,axis_axis,complete,0.47171223958333336,0.4592415364583333,0.4837239583333333,64
d4_b,d4,b,common_grid,mse,nonaxis_nonaxis,complete,0.6234375,0.617361111111111,0.6293402777777779,192
d4_b,d4,b,common_grid,mse,mixed,complete,0.6724609375,0.6611650933159722,0.6837676323784722,384
d4_b,d4,b,common_grid,mse,axis_axis,complete,0.43938802083333334,0.42109375,0.45696614583333334,64
d4_b,d4,b,common_grid,rmse,nonaxis_nonaxis,complete,0.6228298611111112,0.616708984375,0.6286458333333333,192
d4_b,d4,b,common_grid,rmse,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,common_grid,rmse,axis_axis,complete,0.4405598958333333,0.42265625,0.4586588541666667,64
d4_b,d4,b,common_grid,mae,nonaxis_nonaxis,complete,0.5612413194444446,0.5570735677083335,0.5650184461805556,192
d4_b,d4,b,common_grid,mae,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,common_grid,mae,axis_axis,complete,0.43450520833333334,0.41516764322916666,0.45377766927083335,64
d4_b,d4,b,common_grid,sam,nonaxis_nonaxis,complete,0.6098307291666667,0.6042100694444446,0.6152137586805556,192
d4_b,d4,b,common_grid,sam,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,common_grid,sam,axis_axis,complete,0.440625,0.42265625,0.45866048177083335,64
d4_b,d4,b,common_grid,pearson_r,nonaxis_nonaxis,complete,0.5971788194444444,0.5909722222222221,0.6032335069444444,192
d4_b,d4,b,common_grid,pearson_r,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,common_grid,pearson_r,axis_axis,complete,0.43990885416666664,0.42193684895833333,0.4573583984375,64
d4_b,d4,b,common_grid,nmse,nonaxis_nonaxis,complete,0.6234375,0.617361111111111,0.6293402777777779,192
d4_b,d4,b,common_grid,nmse,mixed,complete,0.6721788194444444,0.6609141710069444,0.68356201171875,384
d4_b,d4,b,common_grid,nmse,axis_axis,complete,0.43951822916666666,0.4212874348958333,0.45703287760416667,64
d4_b,d4,b,common_grid,wasserstein_1_cm1,nonaxis_nonaxis,complete,0.25462239583333335,0.24667805989583336,0.2636501736111111,192
d4_b,d4,b,common_grid,wasserstein_1_cm1,mixed,complete,0.6712565104166667,0.6595692274305556,0.6830319552951387,384
d4_b,d4,b,common_grid,wasserstein_1_cm1,axis_axis,complete,0.4404296875,0.41712076822916666,0.4619189453125,64
d4_b,d4,b,common_grid,is_like_structure_to_noise,nonaxis_nonaxis,complete,0.7449652777777779,0.7358284505208332,0.7530381944444445,192
d4_b,d4,b,common_grid,is_like_structure_to_noise,mixed,complete,0.6640190972222222,0.6570963541666667,0.6706274414062501,384
d4_b,d4,b,common_grid,is_like_structure_to_noise,axis_axis,complete,0.5774088541666667,0.5555338541666667,0.6001334635416666,64
d4_b,d4,b,common_grid,precision,nonaxis_nonaxis,complete,0.8479166666666667,0.836609157986111,0.857878146701389,192
d4_b,d4,b,common_grid,precision,mixed,complete,0.8664171006944444,0.8534380425347221,0.8773546006944445,384
d4_b,d4,b,common_grid,precision,axis_axis,complete,0.4236328125,0.40051920572916666,0.44622395833333334,64
d4_b,d4,b,common_grid,recall,nonaxis_nonaxis,complete,0.8468967013888888,0.8355425347222223,0.8568798828125002,192
d4_b,d4,b,common_grid,recall,mixed,complete,0.8524197048611111,0.8399717881944444,0.8630753580729167,384
d4_b,d4,b,common_grid,recall,axis_axis,complete,0.4246744791666667,0.40174967447916665,0.4469401041666667,64
d4_b,d4,b,common_grid,f1,nonaxis_nonaxis,complete,0.8469618055555554,0.8355870225694445,0.8569661458333333,192
d4_b,d4,b,common_grid,f1,mixed,complete,0.8651475694444445,0.8521468098958334,0.8760639105902778,384
d4_b,d4,b,common_grid,f1,axis_axis,complete,0.4229817708333333,0.3998030598958333,0.4458984375,64
d4_b,d4,b,common_grid,artifact_peak_ratio,nonaxis_nonaxis,complete,0.8479166666666667,0.836609157986111,0.857878146701389,192
d4_b,d4,b,common_grid,artifact_peak_ratio,mixed,complete,0.8664171006944444,0.8534380425347221,0.8773546006944445,384
