panel_id,endpoint_id,protocol_id,metric_output_id,ag,ag_lower,ag_upper,acc_cross,acc_cross_lower,acc_cross_upper,d_ag,d_ag_lower,d_ag_upper,d_ag_raw_p_value,d_ag_adjusted_p_value,d_ag_rank,d_ag_family_size,d_ag_family_id,d_ag_favorable,d_ag_rejected,d_ag_direction,d_ag_state,d_ag_glyph,d_acc,d_acc_lower,d_acc_upper,d_acc_raw_p_value,d_acc_adjusted_p_value,d_acc_rank,d_acc_family_size,d_acc_family_id,d_acc_favorable,d_acc_rejected,d_acc_direction,d_acc_state,d_acc_glyph,panel_state
d1_a,d1,a,sam,0.14281020017039547,0.110648906052743,0.18501883839717395,0.7689843749999999,0.7288528645833332,0.8010729166666666,-0.004897855123165651,-0.018163703729631223,0.0035299670168660183,0.43968560314396854,1.0,19,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-1.1102230246251565e-16,-0.0022916666666664724,0.0023437499999998724,1.0,1.0,24,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,pearson_r,0.1362413932242301,0.10698854737040474,0.17550583387106783,0.7703385416666666,0.7301809895833333,0.8027604166666665,0.0016709518229997278,-0.0066252638209157375,0.006728982330640567,0.6468435315646843,1.0,21,24,d1:a:within_protocol,True,False,favorable,complete,not_rejected,0.0013541666666665453,-0.0025260416666665923,0.0052343749999996855,0.5190748092519075,1.0,20,24,d1:a:within_protocol,True,False,favorable,complete,not_rejected,complete
d1_a,d1,a,nmse,0.11819446589497339,0.09014747604936534,0.1561389448531792,0.7684895833333335,0.7286145833333334,0.800759765625,0.019717879152256437,0.00847140509992935,0.029365363843398624,0.0016599834001659983,0.014939850601493984,16,24,d1:a:within_protocol,True,True,favorable,complete,favorable_rejected,-0.0004947916666665497,-0.002005208333333175,0.0005468750000000577,0.7066929330706693,1.0,22,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,wasserstein_1_cm1,0.03914087083254116,0.030316385723444618,0.06481416348973795,0.8309895833333335,0.7863255208333335,0.86713671875,0.09877147421468865,0.05846274879596093,0.13392527439226523,0.0004599954000459995,0.004599954000459995,15,24,d1:a:within_protocol,True,True,favorable,complete,favorable_rejected,0.06200520833333345,0.03686914062500011,0.0854433593749999,4.999950000499995e-05,0.0006499935000649994,12,24,d1:a:within_protocol,True,True,favorable,complete,favorable_rejected,complete
d1_a,d1,a,is_like_structure_to_noise,0.38029605838842234,0.2831428703842211,0.491804972954434,0.29752604166666674,0.27380143229166665,0.32721419270833335,-0.24238371334119252,-0.3394708864782621,-0.1568702160779227,0.0003899961000389996,0.0042899571004289955,14,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.4714583333333333,-0.5194557291666667,-0.40902539062500004,9.99990000099999e-06,0.00023999760002399976,4,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,precision,0.35679836757739763,0.3015451863418483,0.44888039849762357,0.613671875,0.5971608072916665,0.6280475260416667,-0.2188860225301678,-0.29018983941869575,-0.1799073390053102,1.999980000199998e-05,0.00029999700002999975,11,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.15531250000000008,-0.18369856770833312,-0.12114257812499997,9.99990000099999e-06,0.00023999760002399976,7,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,recall,0.3544911724417275,0.3034124957020441,0.43752019734884046,0.6195052083333333,0.6034889322916667,0.6330475260416668,-0.21657882739449769,-0.2756622063710527,-0.18535190783846042,9.99990000099999e-06,0.00023999760002399976,9,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.14947916666666672,-0.17674544270833323,-0.11714843749999987,9.99990000099999e-06,0.00023999760002399976,8,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,f1,0.36071038210306483,0.3081152915818421,0.4470609218026588,0.6182552083333331,0.6021080729166666,0.6322708333333333,-0.222798037055835,-0.285152543359203,-0.18846451482184753,9.99990000099999e-06,0.00023999760002399976,3,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.1507291666666669,-0.1779166666666666,-0.1176510416666667,9.99990000099999e-06,0.00023999760002399976,2,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,artifact_peak_ratio,0.35679836757739763,0.3015451863418483,0.44888039849762357,0.613671875,0.5971608072916665,0.6280475260416667,-0.2188860225301678,-0.29018983941869575,-0.1799073390053102,1.999980000199998e-05,0.00029999700002999975,10,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.15531250000000008,-0.18369856770833312,-0.12114257812499997,9.99990000099999e-06,0.00023999760002399976,1,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d1_a,d1,a,missing_peak_ratio,0.3544911724417275,0.3034124957020441,0.43752019734884046,0.6195052083333333,0.6034889322916667,0.6330475260416668,-0.21657882739449769,-0.2756622063710527,-0.18535190783846042,9.99990000099999e-06,0.00023999760002399976,6,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,-0.14947916666666672,-0.17674544270833323,-0.11714843749999987,9.99990000099999e-06,0.00023999760002399976,5,24,d1:a:within_protocol,False,False,adverse,complete,not_rejected,complete
d4_a,d4,a,mse,0.24243395478000976,0.23544070087874885,0.25237152475146124,0.8901334635416667,0.888245361328125,0.892106201171875,,,,,,,24,d4:a:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d4:a:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d4_b,d4,b,mse,0.2758589535995071,0.18716244233073817,0.3736860274944023,0.6319694010416667,0.6239972330729167,0.6393404134114583,,,,,,,24,d4:b:within_protocol,,,reference,reference_no_contrast,not_rejected,,,,,,,24,d4:b:within_protocol,,,reference,reference_no_contrast,not_rejected,complete
d4_a,d4,a,rmse,0.24215878274649494,0.23533979491485688,0.25209269166443105,0.8906477864583332,0.888769287109375,0.8925587565104166,0.00027517203351482,-0.0006785628197744603,0.001160484319031853,0.6629933700662993,1.0,21,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,0.000514322916666532,0.0001398111979166536,0.0009277343750000444,0.00929990700092999,0.07439925600743992,17,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,complete
d4_b,d4,b,rmse,0.2759150033045257,0.18738789939905431,0.3737812173182103,0.6322395833333334,0.6242701822916666,0.6396582845052083,-5.6049705018601514e-05,-0.0006570777316299359,0.00010890197533050045,0.6402335976640233,1.0,22,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,0.000270182291666754,-0.000195393880208372,0.0007064615885416898,0.2585174148258517,1.0,20,24,d4:b:within_protocol,True,False,favorable,tested,not_rejected,complete
d4_a,d4,a,mae,0.23611724261473271,0.22864324674936837,0.249594427739107,0.8857812500000001,0.8846940104166666,0.8868100585937502,0.006316712165277044,-0.0018687711125434667,0.011204339675409052,0.06860931390686092,0.4802651973480265,18,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,-0.004352213541666594,-0.005996337890625092,-0.00276350911458348,9.99990000099999e-06,0.00023999760002399976,6,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,mae,0.28106582112532347,0.19194935211352676,0.3833631013930955,0.6211263020833333,0.6133916015625,0.6284833984375,-0.005206867525816394,-0.011715616132165914,-0.0031212506921493854,0.0005399946000539995,0.004319956800431996,17,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,-0.010843098958333353,-0.011992513020833305,-0.009677571614583309,9.99990000099999e-06,0.00023999760002399976,7,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_a,d4,a,sam,0.23498543815856776,0.225492355076793,0.25158100627194635,0.8904036458333333,0.8885870768229166,0.8922657877604168,0.007448516621441997,-0.007318355154215074,0.017427421836679963,0.22856771432285677,1.0,20,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,0.000270182291666643,-0.000964029947916891,0.0014844563802084206,0.6718332816671834,1.0,22,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,complete
d4_b,d4,b,sam,0.27023948455963964,0.1847969478356679,0.36570765205741534,0.6317643229166666,0.6236193033854167,0.6392679036458333,0.005619469039867431,0.00155347998136305,0.010274209579979505,0.001089989100108999,0.007629923700762993,18,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,-0.00020507812500003553,-0.001334879557291676,0.0009310709635415965,0.7225127748722513,1.0,23,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_a,d4,a,pearson_r,0.21686280716579553,0.20887152980275764,0.2285698231236477,0.8902018229166667,0.8884568684895834,0.8918751627604168,0.025571147614214224,0.015345112305814432,0.03516239327867855,9.99990000099999e-06,0.00023999760002399976,10,24,d4:a:within_protocol,True,True,favorable,tested,favorable_rejected,6.835937500004885e-05,-0.0018946126302082727,0.0019337565104166833,0.947380526194738,1.0,24,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,complete
d4_b,d4,b,pearson_r,0.2706288753265359,0.1851162629259252,0.3667230961552135,0.6317057291666667,0.6237423502604167,0.6393557942708333,0.0052300782729711726,0.0004315321035316499,0.009760148921906752,0.004629953700462996,0.027779722202777975,19,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,-0.00026367187499998224,-0.0019826660156248618,0.001412760416666714,0.7584824151758482,1.0,24,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_a,d4,a,nmse,0.1786897200580602,0.16760994689391737,0.19130982644614888,0.8900976562500001,0.8882356770833334,0.8920478515625001,0.06374423472194957,0.05497442792930443,0.07443597977671437,9.99990000099999e-06,0.00023999760002399976,9,24,d4:a:within_protocol,True,True,favorable,tested,favorable_rejected,-3.580729166652308e-05,-0.0002832845052084086,0.00019856770833337478,0.7966020339796602,1.0,23,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,nmse,0.25840030392908286,0.17684983152525632,0.3505074590253519,0.63212890625,0.62415576171875,0.6394663899739584,0.01745864967042421,0.010355959403788152,0.0262508381550967,9.99990000099999e-06,0.00023999760002399976,10,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.0001595052083332993,-0.0001855468750000533,0.00048502604166656137,0.38322616773832263,1.0,21,24,d4:b:within_protocol,True,False,favorable,tested,not_rejected,complete
d4_a,d4,a,wasserstein_1_cm1,0.22953527690634212,0.21627153916981298,0.25082252752261874,0.8787174479166667,0.8751497395833333,0.8820445963541667,0.012898677873667636,-0.00470648538272632,0.02664621658698502,0.12675873241267588,0.7605523944760553,19,24,d4:a:within_protocol,True,False,favorable,tested,not_rejected,-0.011416015624999942,-0.015826904296875145,-0.007415364583333467,9.99990000099999e-06,0.00023999760002399976,15,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,wasserstein_1_cm1,0.35661203723740115,0.24978278660069564,0.4796362825537262,0.51375,0.5075188802083334,0.5202744140625,-0.08075308363789407,-0.10613782938194102,-0.05997671779685852,9.99990000099999e-06,0.00023999760002399976,16,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,-0.11821940104166662,-0.1220578613281249,-0.11369108072916674,9.99990000099999e-06,0.00023999760002399976,15,24,d4:b:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_a,d4,a,is_like_structure_to_noise,0.254571278903147,0.24895897546460305,0.26187088216040155,0.3278515625,0.32564453125,0.33015641276041663,-0.012137324123137255,-0.017884537868221247,-0.005251415384257372,0.00015999840001599985,0.0014399856001439987,16,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.5622819010416666,-0.5645318196614584,-0.5597224934895835,9.99990000099999e-06,0.00023999760002399976,5,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,is_like_structure_to_noise,0.21432251595202145,0.14558301292014858,0.29272633943731724,0.66087890625,0.6543466796874999,0.6666214192708334,0.06153643764748562,0.03976451326153715,0.0855957807448579,9.99990000099999e-06,0.00023999760002399976,6,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.028909505208333353,0.01800773111979161,0.03916227213541679,9.99990000099999e-06,0.00023999760002399976,5,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
d4_a,d4,a,precision,0.5568315765862667,0.5387232150679875,0.5866356689768775,0.6716178385416666,0.6687369791666666,0.6744077962239585,-0.31439762180625697,-0.34234017525202326,-0.2963629545202437,9.99990000099999e-06,0.00023999760002399976,12,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.2185156250000001,-0.2214162597656249,-0.21559562174479144,9.99990000099999e-06,0.00023999760002399976,11,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,precision,0.15937654270802787,0.11199637607011853,0.21794654198707294,0.7020930989583333,0.6940259602864582,0.7086123860677084,0.1164824108914792,0.07383251952952917,0.15838188109389706,9.99990000099999e-06,0.00023999760002399976,12,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.07012369791666662,0.06586588541666671,0.07423225911458332,9.99990000099999e-06,0.00023999760002399976,11,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
d4_a,d4,a,recall,0.6144646175775044,0.6020299231779562,0.6407858339693363,0.6700911458333334,0.6671156412760415,0.6730741373697917,-0.37203066279749464,-0.3950242366681543,-0.35961057710850675,9.99990000099999e-06,0.00023999760002399976,14,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.22004231770833327,-0.22324877929687512,-0.21693017578124987,9.99990000099999e-06,0.00023999760002399976,13,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,recall,0.17017499057443483,0.11857318128463036,0.2339292473090363,0.7073697916666667,0.6991202799479167,0.7140789388020834,0.10568396302507224,0.067982156559532,0.14372608444273938,9.99990000099999e-06,0.00023999760002399976,14,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.07540039062500004,0.07074503580729172,0.07962255859374998,9.99990000099999e-06,0.00023999760002399976,13,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
d4_a,d4,a,f1,0.6092008425524229,0.5954466377046223,0.6349429879131119,0.6725748697916667,0.66967431640625,0.6753811035156251,-0.3667668877724132,-0.3898892058006746,-0.3531328965413433,9.99990000099999e-06,0.00023999760002399976,4,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.21755859374999997,-0.22047200520833332,-0.21464835611979163,9.99990000099999e-06,0.00023999760002399976,3,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,f1,0.1656360314176975,0.11574482123926924,0.2280128912257043,0.703076171875,0.694942138671875,0.7097689615885416,0.11022292218180957,0.07020909192828213,0.1493530946922337,9.99990000099999e-06,0.00023999760002399976,4,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.07110677083333339,0.06677351888020844,0.07516064453125014,9.99990000099999e-06,0.00023999760002399976,3,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
d4_a,d4,a,artifact_peak_ratio,0.5568315765862667,0.5387232150679875,0.5866356689768775,0.6716178385416666,0.6687369791666666,0.6744077962239585,-0.31439762180625697,-0.34234017525202326,-0.2963629545202437,9.99990000099999e-06,0.00023999760002399976,2,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.2185156250000001,-0.2214162597656249,-0.21559562174479144,9.99990000099999e-06,0.00023999760002399976,1,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,artifact_peak_ratio,0.15937654270802787,0.11199637607011853,0.21794654198707294,0.7020930989583333,0.6940259602864582,0.7086123860677084,0.1164824108914792,0.07383251952952917,0.15838188109389706,9.99990000099999e-06,0.00023999760002399976,2,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.07012369791666662,0.06586588541666671,0.07423225911458332,9.99990000099999e-06,0.00023999760002399976,1,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
d4_a,d4,a,missing_peak_ratio,0.6144646175775044,0.6020299231779562,0.6407858339693363,0.6700911458333334,0.6671156412760415,0.6730741373697917,-0.37203066279749464,-0.3950242366681543,-0.35961057710850675,9.99990000099999e-06,0.00023999760002399976,8,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,-0.22004231770833327,-0.22324877929687512,-0.21693017578124987,9.99990000099999e-06,0.00023999760002399976,7,24,d4:a:within_protocol,False,False,adverse,tested,not_rejected,complete
d4_b,d4,b,missing_peak_ratio,0.17017499057443483,0.11857318128463036,0.2339292473090363,0.7073697916666667,0.6991202799479167,0.7140789388020834,0.10568396302507224,0.067982156559532,0.14372608444273938,9.99990000099999e-06,0.00023999760002399976,9,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,0.07540039062500004,0.07074503580729172,0.07962255859374998,9.99990000099999e-06,0.00023999760002399976,8,24,d4:b:within_protocol,True,True,favorable,tested,favorable_rejected,complete
